SERINGALSANTAHELENA	-70.551	-8.686
    24     2  2003      788.300000
    25     2  2003      754.400000
    26     2  2003      725.950000
    27     2  2003      684.330000
    28     2  2003      666.230000
     1     3  2003      725.950000
     2     3  2003      934.200000
     3     3  2003      944.910000
     4     3  2003     1049.830000
     5     3  2003     1157.440000
     6     3  2003     1349.810000
     7     3  2003     1553.900000
     8     3  2003     1242.440000
     9     3  2003      788.300000
    10     3  2003      783.410000
    11     3  2003      675.250000
    12     3  2003      661.750000
    13     3  2003      613.440000
    14     3  2003      558.760000
    15     3  2003      540.440000
    16     3  2003      530.400000
    17     3  2003      609.140000
    18     3  2003      848.180000
    19     3  2003     1038.520000
    20     3  2003     1064.060000
    21     3  2003     1041.350000
    22     3  2003     1010.520000
    23     3  2003      931.530000
    24     3  2003      863.510000
    25     3  2003      955.690000
    26     3  2003      785.850000
    27     3  2003      778.530000
    28     3  2003     1113.170000
    29     3  2003     1550.430000
    30     3  2003      947.600000
    31     3  2003      700.370000
     1     4  2003      728.300000
     2     4  2003      613.440000
     3     4  2003      652.830000
     4     4  2003      848.180000
     5     4  2003      686.610000
     6     4  2003      830.490000
     7     4  2003     1248.630000
     8     4  2003     1220.900000
     9     4  2003      982.910000
    10     4  2003      742.480000
    11     4  2003     1030.080000
    12     4  2003      936.870000
    13     4  2003     1242.440000
    14     4  2003     1148.510000
    15     4  2003     1089.920000
    16     4  2003     1007.740000
    17     4  2003      626.430000
    18     4  2003      530.400000
    19     4  2003      516.500000
    20     4  2003      508.650000
    21     4  2003      491.200000
    22     4  2003      437.080000
    23     4  2003      381.120000
    24     4  2003      550.580000
    25     4  2003      546.510000
    26     4  2003      536.410000
    27     4  2003      433.470000
    28     4  2003      352.990000
    29     4  2003      335.370000
    30     4  2003      371.070000
     1     5  2003      361.150000
     2     5  2003      367.750000
     3     5  2003      435.280000
     4     5  2003      405.120000
     5     5  2003      371.070000
     6     5  2003      479.730000
     7     5  2003      408.610000
     8     5  2003      191.550000
     9     5  2003      128.300000
    10     5  2003      138.930000
    11     5  2003      141.960000
    12     5  2003      133.050000
    13     5  2003      126.420000
    14     5  2003      119.960000
    15     5  2003      113.680000
    16     5  2003      104.170000
    17     5  2003       88.740000
    18     5  2003       82.630000
    19     5  2003       93.470000
    20     5  2003       98.330000
    21     5  2003      103.320000
    22     5  2003       91.880000
    23     5  2003       85.660000
    24     5  2003       84.140000
    25     5  2003       76.030000
    26     5  2003       72.480000
    27     5  2003       71.080000
    28     5  2003       72.480000
    29     5  2003       66.320000
    30     5  2003       74.600000
    31     5  2003       71.080000
     1     6  2003       69.020000
     2     6  2003       70.390000
     3     6  2003       69.700000
     4     6  2003       75.310000
     5     6  2003       67.660000
     6     6  2003       66.320000
     7     6  2003       69.020000
     8     6  2003       71.080000
     9     6  2003       76.030000
    10     6  2003       78.200000
    11     6  2003       74.600000
    12     6  2003       71.080000
    13     6  2003       75.310000
    14     6  2003       93.470000
    15     6  2003       85.660000
    16     6  2003       77.470000
    17     6  2003       74.600000
    18     6  2003       78.200000
    19     6  2003       83.380000
    20     6  2003       94.280000
    21     6  2003       94.280000
    22     6  2003       84.900000
    23     6  2003       79.660000
    24     6  2003       73.890000
    25     6  2003       66.320000
    26     6  2003       61.080000
    27     6  2003       60.440000
    28     6  2003       80.400000
    29     6  2003       76.030000
    30     6  2003       71.080000
     1     7  2003       66.320000
     2     7  2003       61.080000
     3     7  2003       59.800000
     4     7  2003       64.330000
     5     7  2003       71.080000
     6     7  2003       68.340000
     7     7  2003       69.020000
     8     7  2003       69.700000
     9     7  2003       67.660000
    10     7  2003       61.720000
    11     7  2003       58.540000
    12     7  2003       55.450000
    13     7  2003       53.640000
    14     7  2003       58.540000
    15     7  2003       61.720000
    16     7  2003       65.650000
    17     7  2003       69.700000
    18     7  2003       73.180000
    19     7  2003       74.600000
    20     7  2003       71.080000
    21     7  2003       66.320000
    22     7  2003       62.370000
    23     7  2003       61.720000
    24     7  2003       66.320000
    25     7  2003       69.020000
    26     7  2003       68.340000
    27     7  2003       63.670000
    28     7  2003       61.080000
    29     7  2003       66.320000
    30     7  2003       72.480000
    31     7  2003       69.020000
     1     8  2003       64.990000
     2     8  2003       61.080000
     3     8  2003       56.060000
     4     8  2003       45.040000
     5     8  2003       59.800000
     6     8  2003       61.080000
     7     8  2003       59.170000
     8     8  2003       59.800000
     9     8  2003       57.290000
    10     8  2003       59.170000
    11     8  2003       62.370000
    12     8  2003       62.370000
    13     8  2003       56.060000
    14     8  2003       53.040000
    15     8  2003       51.850000
    16     8  2003       54.240000
    17     8  2003       54.240000
    18     8  2003       55.450000
    19     8  2003       57.290000
    20     8  2003       59.170000
    21     8  2003       62.370000
    22     8  2003       62.370000
    23     8  2003       60.440000
