GARGANTA	-57.043	-0.998
    24    10  2018      504.000000
    25    10  2018      500.000000
    26    10  2018      496.000000
    27    10  2018      489.000000
    28    10  2018      479.000000
    29    10  2018      471.000000
    30    10  2018      466.000000
    31    10  2018      462.000000
     1    11  2018      458.000000
     2    11  2018      453.000000
     3    11  2018      438.000000
     4    11  2018      449.000000
     5    11  2018      452.000000
     6    11  2018      452.000000
     7    11  2018      455.000000
     8    11  2018      456.000000
     9    11  2018      458.000000
    10    11  2018      457.000000
    11    11  2018      452.000000
    12    11  2018      449.000000
    13    11  2018      443.000000
    14    11  2018      438.000000
    15    11  2018      432.000000
    16    11  2018      424.000000
    17    11  2018      419.000000
    18    11  2018      415.000000
    19    11  2018      409.000000
    20    11  2018      412.000000
    21    11  2018      419.000000
    22    11  2018      416.000000
    23    11  2018      409.000000
    24    11  2018      406.000000
    25    11  2018      402.000000
    26    11  2018      400.000000
    27    11  2018      402.000000
    28    11  2018      411.000000
    29    11  2018      416.000000
    30    11  2018      415.000000
     1    12  2018      414.000000
     2    12  2018      429.000000
     3    12  2018      451.000000
     4    12  2018      485.000000
     5    12  2018      487.000000
     6    12  2018      477.000000
     7    12  2018      477.000000
     8    12  2018      502.000000
     9    12  2018      534.000000
    10    12  2018      564.000000
    11    12  2018      590.000000
    12    12  2018      600.000000
    13    12  2018      602.000000
    14    12  2018      603.000000
    15    12  2018      604.000000
    16    12  2018      604.000000
    17    12  2018      605.000000
    18    12  2018      609.000000
    19    12  2018      611.000000
    20    12  2018      608.000000
    21    12  2018      604.000000
    22    12  2018      602.000000
    23    12  2018      598.000000
    24    12  2018      596.000000
    25    12  2018      593.000000
    26    12  2018      588.000000
    27    12  2018      578.000000
    28    12  2018      571.000000
    29    12  2018      576.000000
    30    12  2018      581.000000
    31    12  2018      577.000000
     1     1  2019      573.000000
     2     1  2019      571.000000
     3     1  2019      569.000000
     4     1  2019      577.000000
     5     1  2019      584.000000
     6     1  2019      590.000000
     7     1  2019      595.000000
     8     1  2019      598.000000
     9     1  2019      601.000000
    10     1  2019      603.000000
    11     1  2019      605.000000
    12     1  2019      607.000000
    13     1  2019      610.000000
    14     1  2019      614.000000
    15     1  2019      617.000000
    16     1  2019      621.000000
    17     1  2019      625.000000
    18     1  2019      629.000000
    19     1  2019      631.000000
    20     1  2019      634.000000
    21     1  2019      633.000000
    22     1  2019      628.000000
    23     1  2019      623.000000
    24     1  2019      617.000000
    25     1  2019      611.000000
    26     1  2019      603.000000
    27     1  2019      593.000000
    28     1  2019      585.000000
    29     1  2019      568.000000
    30     1  2019      550.000000
    31     1  2019      535.000000
     1     2  2019      525.000000
     2     2  2019      520.000000
     3     2  2019      531.000000
     4     2  2019      544.000000
     5     2  2019      565.000000
     6     2  2019      587.000000
     7     2  2019      598.000000
     8     2  2019      603.000000
     9     2  2019      613.000000
    10     2  2019      619.000000
    11     2  2019      630.000000
    12     2  2019      637.000000
    13     2  2019      643.000000
    14     2  2019      640.000000
    15     2  2019      633.000000
    16     2  2019      628.000000
    17     2  2019      623.000000
    18     2  2019      617.000000
    19     2  2019      610.000000
    20     2  2019      597.000000
    21     2  2019      591.000000
    22     2  2019      585.000000
    23     2  2019      574.000000
    24     2  2019      581.000000
    25     2  2019      592.000000
    26     2  2019      602.000000
    27     2  2019      610.000000
    28     2  2019      604.000000
     1     3  2019      593.000000
     2     3  2019      576.000000
     3     3  2019      550.000000
     4     3  2019      530.000000
     5     3  2019      519.000000
     6     3  2019      511.000000
     7     3  2019      504.000000
     8     3  2019      496.000000
     9     3  2019      507.000000
    10     3  2019      513.000000
    11     3  2019      514.000000
    12     3  2019      517.000000
    13     3  2019      523.000000
    14     3  2019      522.000000
    15     3  2019      517.000000
    16     3  2019      510.000000
    17     3  2019      508.000000
    18     3  2019      515.000000
    19     3  2019      520.000000
    20     3  2019      525.000000
    21     3  2019      517.000000
    22     3  2019      507.000000
    23     3  2019      500.000000
    24     3  2019      499.000000
    25     3  2019      516.000000
    26     3  2019      533.000000
    27     3  2019      538.000000
    28     3  2019      532.000000
    29     3  2019      522.000000
    30     3  2019      506.000000
    31     3  2019      495.000000
     1     4  2019      486.000000
     2     4  2019      481.000000
     3     4  2019      477.000000
     4     4  2019      473.000000
     5     4  2019      471.000000
     6     4  2019      470.000000
     7     4  2019      467.000000
     8     4  2019      484.000000
     9     4  2019      581.000000
    10     4  2019      627.000000
    11     4  2019      632.000000
    12     4  2019      639.000000
    13     4  2019      642.000000
    14     4  2019      645.000000
    15     4  2019      649.000000
    16     4  2019      658.000000
    17     4  2019      667.000000
    18     4  2019      678.000000
    19     4  2019      689.000000
    20     4  2019      702.000000
    21     4  2019      711.000000
    22     4  2019      722.000000
    23     4  2019      733.000000
    24     4  2019      745.000000
    25     4  2019      742.000000
    26     4  2019      733.000000
    27     4  2019      727.000000
    28     4  2019      714.000000
    29     4  2019      706.000000
    30     4  2019      693.000000
     1     5  2019      685.000000
     2     5  2019      678.000000
     3     5  2019      670.000000
     4     5  2019      666.000000
     5     5  2019      680.000000
     6     5  2019      697.000000
     7     5  2019      716.000000
     8     5  2019      741.000000
     9     5  2019      758.000000
    10     5  2019      775.000000
    11     5  2019      788.000000
    12     5  2019      798.000000
    13     5  2019      828.000000
    14     5  2019      840.000000
    15     5  2019      849.000000
    16     5  2019      856.000000
    17     5  2019      861.000000
    18     5  2019      868.000000
    19     5  2019      877.000000
    20     5  2019      885.000000
    21     5  2019      893.000000
    22     5  2019      898.000000
    23     5  2019      903.000000
    24     5  2019      899.000000
    25     5  2019      891.000000
    26     5  2019      885.000000
    27     5  2019      878.000000
    28     5  2019      872.000000
    29     5  2019      864.000000
    30     5  2019      858.000000
    31     5  2019      850.000000
     1     6  2019      841.000000
     2     6  2019      836.000000
     3     6  2019      831.000000
     4     6  2019      828.000000
     5     6  2019      827.000000
     6     6  2019      826.000000
     7     6  2019      825.000000
     8     6  2019      824.000000
     9     6  2019      824.000000
    10     6  2019      822.000000
    11     6  2019      822.000000
    12     6  2019      826.000000
    13     6  2019      828.000000
    14     6  2019      827.000000
    15     6  2019      829.000000
    16     6  2019      832.000000
    17     6  2019      840.000000
    18     6  2019      827.000000
    19     6  2019      813.000000
    20     6  2019      808.000000
    21     6  2019      799.000000
    22     6  2019      787.000000
    23     6  2019      773.000000
    24     6  2019      767.000000
    25     6  2019      762.000000
    26     6  2019      757.000000
    27     6  2019      749.000000
    28     6  2019      738.000000
    29     6  2019      728.000000
    30     6  2019      721.000000
     1     7  2019      725.000000
     2     7  2019      726.000000
     3     7  2019      729.000000
     4     7  2019      731.000000
     5     7  2019      732.000000
     6     7  2019      734.000000
     7     7  2019      738.000000
     8     7  2019      733.000000
     9     7  2019      730.000000
    10     7  2019      729.000000
    11     7  2019      725.000000
    12     7  2019      722.000000
    13     7  2019      712.000000
    14     7  2019      707.000000
    15     7  2019      703.000000
    16     7  2019      699.000000
    17     7  2019      695.000000
    18     7  2019      692.000000
    19     7  2019      690.000000
    20     7  2019      686.000000
    21     7  2019      684.000000
    22     7  2019      681.000000
    23     7  2019      676.000000
    24     7  2019      673.000000
    25     7  2019      670.000000
    26     7  2019      668.000000
    27     7  2019      667.000000
    28     7  2019      666.000000
    29     7  2019      666.000000
    30     7  2019      664.000000
    31     7  2019      661.000000
     1     8  2019      664.000000
     2     8  2019      668.000000
     3     8  2019      673.000000
     4     8  2019      678.000000
     5     8  2019      684.000000
     6     8  2019      692.000000
     7     8  2019      701.000000
     8     8  2019      700.000000
     9     8  2019      695.000000
    10     8  2019      691.000000
    11     8  2019      698.000000
    12     8  2019      705.000000
    13     8  2019      711.000000
    14     8  2019      719.000000
    15     8  2019      728.000000
    16     8  2019      720.000000
    17     8  2019      716.000000
    18     8  2019      704.000000
    19     8  2019      692.000000
    20     8  2019      682.000000
    21     8  2019      668.000000
    22     8  2019      655.000000
    23     8  2019      645.000000
    24     8  2019      642.000000
    25     8  2019      641.000000
    26     8  2019      640.000000
    27     8  2019      639.000000
    28     8  2019      634.000000
    29     8  2019      631.000000
    30     8  2019      627.000000
    31     8  2019      624.000000
     1     9  2019      622.000000
     2     9  2019      620.000000
     3     9  2019      616.000000
     4     9  2019      611.000000
     5     9  2019      612.000000
     6     9  2019      614.000000
     7     9  2019      612.000000
     8     9  2019      612.000000
     9     9  2019      612.000000
    10     9  2019      610.000000
    11     9  2019      607.000000
    12     9  2019      604.000000
    13     9  2019      602.000000
    14     9  2019      597.000000
    15     9  2019      592.000000
    16     9  2019      589.000000
    17     9  2019      586.000000
    18     9  2019      586.000000
    19     9  2019      604.000000
    20     9  2019      611.000000
    21     9  2019      613.000000
    22     9  2019      607.000000
    23     9  2019      597.000000
    24     9  2019      587.000000
    25     9  2019      579.000000
    26     9  2019      574.000000
    27     9  2019      570.000000
    28     9  2019      569.000000
    29     9  2019      571.000000
    30     9  2019      576.000000
     1    10  2019      581.000000
     2    10  2019      584.000000
     3    10  2019      579.000000
     4    10  2019      570.000000
     5    10  2019      560.000000
     6    10  2019      549.000000
     7    10  2019      539.000000
     8    10  2019      537.000000
     9    10  2019      544.000000
    10    10  2019      553.000000
    11    10  2019      565.000000
    12    10  2019      574.000000
    13    10  2019      569.000000
    14    10  2019      556.000000
    15    10  2019      542.000000
    16    10  2019      532.000000
    17    10  2019      530.000000
    18    10  2019      546.000000
    19    10  2019      567.000000
    20    10  2019      580.000000
    21    10  2019      586.000000
    22    10  2019      583.000000
    23    10  2019      581.000000
    24    10  2019      590.000000
    25    10  2019      595.000000
    26    10  2019      592.000000
    27    10  2019      586.000000
    28    10  2019      575.000000
    29    10  2019      562.000000
    30    10  2019      549.000000
    31    10  2019      538.000000
     1    11  2019      528.000000
     2    11  2019      519.000000
     3    11  2019      514.000000
     4    11  2019      513.000000
     5    11  2019      514.000000
     6    11  2019      518.000000
     7    11  2019      519.000000
     8    11  2019      513.000000
     9    11  2019      508.000000
    10    11  2019      505.000000
    11    11  2019      501.000000
    12    11  2019      498.000000
    13    11  2019      496.000000
    14    11  2019      499.000000
    15    11  2019      505.000000
    16    11  2019      512.000000
    17    11  2019      516.000000
    18    11  2019      520.000000
    19    11  2019      541.000000
    20    11  2019      580.000000
    21    11  2019      603.000000
    22    11  2019      632.000000
    23    11  2019      624.000000
    24    11  2019      610.000000
    25    11  2019      596.000000
    26    11  2019      581.000000
    27    11  2019      566.000000
    28    11  2019      548.000000
    29    11  2019      526.000000
    30    11  2019      513.000000
     1    12  2019      486.000000
     2    12  2019      495.000000
     3    12  2019      497.000000
     4    12  2019      500.000000
     5    12  2019      508.000000
     6    12  2019      497.000000
     7    12  2019      489.000000
     8    12  2019      491.000000
     9    12  2019      498.000000
    10    12  2019      500.000000
    11    12  2019      509.000000
    12    12  2019      508.000000
    13    12  2019      499.000000
    14    12  2019      487.000000
    15    12  2019      488.000000
    16    12  2019      501.000000
    17    12  2019      562.000000
    18    12  2019      611.000000
    19    12  2019      615.000000
    20    12  2019      616.000000
    21    12  2019      617.000000
    22    12  2019      611.000000
    23    12  2019      618.000000
    24    12  2019      610.000000
    25    12  2019      613.000000
    26    12  2019      618.000000
    27    12  2019      608.000000
    28    12  2019      597.000000
    29    12  2019      592.000000
    30    12  2019      590.000000
    31    12  2019      621.000000
     1     1  2020      648.000000
     2     1  2020      654.000000
     3     1  2020      637.000000
     4     1  2020      614.000000
     5     1  2020      585.000000
     6     1  2020      559.000000
     7     1  2020      537.000000
     8     1  2020      519.000000
     9     1  2020      505.000000
    10     1  2020      493.000000
    11     1  2020      486.000000
    12     1  2020      482.000000
    13     1  2020      479.000000
    14     1  2020      477.000000
    15     1  2020      478.000000
    16     1  2020      488.000000
    17     1  2020      508.000000
    18     1  2020      540.000000
    19     1  2020      567.000000
    20     1  2020      579.000000
    21     1  2020      588.000000
    22     1  2020      582.000000
    23     1  2020      570.000000
    24     1  2020      558.000000
    25     1  2020      544.000000
    26     1  2020      528.000000
    27     1  2020      512.000000
    28     1  2020      503.000000
    29     1  2020      497.000000
    30     1  2020      498.000000
    31     1  2020      502.000000
     1     2  2020      514.000000
     2     2  2020      526.000000
     3     2  2020      530.000000
     4     2  2020      560.000000
     5     2  2020      576.000000
     6     2  2020      560.000000
     7     2  2020      536.000000
     8     2  2020      512.000000
     9     2  2020      493.000000
    10     2  2020      478.000000
    11     2  2020      470.000000
    12     2  2020      479.000000
    13     2  2020      494.000000
    14     2  2020      493.000000
    15     2  2020      498.000000
    16     2  2020      514.000000
    17     2  2020      544.000000
    18     2  2020      547.000000
    19     2  2020      546.000000
    20     2  2020      553.000000
    21     2  2020      554.000000
    22     2  2020      539.000000
    23     2  2020      524.000000
    24     2  2020      518.000000
    25     2  2020      529.000000
    26     2  2020      538.000000
    27     2  2020      566.000000
    28     2  2020      621.000000
    29     2  2020      622.000000
     1     3  2020      606.000000
     2     3  2020      580.000000
     3     3  2020      553.000000
     4     3  2020      528.000000
     5     3  2020      507.000000
     6     3  2020      489.000000
     7     3  2020      472.000000
     8     3  2020      460.000000
     9     3  2020      451.000000
    10     3  2020      447.000000
    11     3  2020      442.000000
    12     3  2020      436.000000
    13     3  2020      431.000000
    14     3  2020      436.000000
    15     3  2020      439.000000
    16     3  2020      452.000000
    17     3  2020      447.000000
    18     3  2020      441.000000
    19     3  2020      490.000000
    20     3  2020      565.000000
    21     3  2020      578.000000
    22     3  2020      565.000000
    23     3  2020      562.000000
    24     3  2020      561.000000
    25     3  2020      553.000000
    26     3  2020      538.000000
    27     3  2020      564.000000
    28     3  2020      573.000000
    29     3  2020      574.000000
    30     3  2020      580.000000
    31     3  2020      628.000000
     1     4  2020      710.000000
     2     4  2020      738.000000
     3     4  2020      769.000000
     4     4  2020      786.000000
     5     4  2020      788.000000
     6     4  2020      771.000000
     7     4  2020      749.000000
     8     4  2020      727.000000
     9     4  2020      740.000000
    10     4  2020      762.000000
    11     4  2020      774.000000
    12     4  2020      782.000000
    13     4  2020      813.000000
    14     4  2020      821.000000
    15     4  2020      793.000000
    16     4  2020      772.000000
    17     4  2020      755.000000
    18     4  2020      736.000000
    19     4  2020      743.000000
    20     4  2020      789.000000
    21     4  2020      836.000000
    22     4  2020      860.000000
    23     4  2020      858.000000
    24     4  2020      840.000000
    25     4  2020      824.000000
    26     4  2020      824.000000
    27     4  2020      831.000000
    28     4  2020      829.000000
    29     4  2020      859.000000
    30     4  2020      872.000000
     1     5  2020      867.000000
     2     5  2020      862.000000
     3     5  2020      869.000000
     4     5  2020      887.000000
     5     5  2020      907.000000
     6     5  2020      922.000000
     7     5  2020      940.000000
     8     5  2020      953.000000
     9     5  2020      960.000000
    10     5  2020      959.000000
    11     5  2020      960.000000
    12     5  2020      964.000000
    13     5  2020      960.000000
    14     5  2020      955.000000
    15     5  2020      951.000000
    16     5  2020      943.000000
    17     5  2020      942.000000
    18     5  2020      952.000000
    19     5  2020      995.000000
    20     5  2020     1045.000000
    21     5  2020     1084.000000
    22     5  2020     1092.000000
    23     5  2020      985.000000
    24     5  2020      970.000000
    25     5  2020      964.000000
    26     5  2020      952.000000
    27     5  2020      943.000000
    28     5  2020      940.000000
    29     5  2020      934.000000
    30     5  2020      928.000000
    31     5  2020      930.000000
     1     6  2020      943.000000
     2     6  2020      951.000000
     3     6  2020      943.000000
     4     6  2020      927.000000
     5     6  2020      918.000000
     6     6  2020      900.000000
     7     6  2020      881.000000
     8     6  2020      873.000000
     9     6  2020      865.000000
    10     6  2020      861.000000
    11     6  2020      870.000000
    12     6  2020      880.000000
    13     6  2020      888.000000
    14     6  2020      897.000000
    15     6  2020      904.000000
    16     6  2020      908.000000
    17     6  2020      909.000000
    18     6  2020      904.000000
    19     6  2020      900.000000
    20     6  2020      903.000000
    21     6  2020      904.000000
    22     6  2020      900.000000
    23     6  2020      897.000000
    24     6  2020      897.000000
    25     6  2020      902.000000
    26     6  2020      913.000000
    27     6  2020      920.000000
    28     6  2020      921.000000
    29     6  2020      917.000000
    30     6  2020      909.000000
     1     7  2020      896.000000
     2     7  2020      885.000000
     3     7  2020      874.000000
     4     7  2020      864.000000
     5     7  2020      851.000000
     6     7  2020      842.000000
     7     7  2020      833.000000
     8     7  2020      820.000000
     9     7  2020      808.000000
    10     7  2020      795.000000
    11     7  2020      783.000000
    12     7  2020      774.000000
    13     7  2020      770.000000
    14     7  2020      767.000000
    15     7  2020      768.000000
    16     7  2020      766.000000
    17     7  2020      758.000000
    18     7  2020      749.000000
    19     7  2020      740.000000
    20     7  2020      732.000000
    21     7  2020      726.000000
    22     7  2020      727.000000
    23     7  2020      741.000000
    24     7  2020      754.000000
    25     7  2020      761.000000
    26     7  2020      764.000000
    27     7  2020      762.000000
    28     7  2020      752.000000
    29     7  2020      744.000000
    30     7  2020      733.000000
    31     7  2020      720.000000
     1     8  2020      707.000000
     2     8  2020      696.000000
     3     8  2020      690.000000
     4     8  2020      688.000000
     5     8  2020      689.000000
     6     8  2020      687.000000
     7     8  2020      686.000000
     8     8  2020      689.000000
     9     8  2020      694.000000
    10     8  2020      695.000000
    11     8  2020      690.000000
    12     8  2020      682.000000
    13     8  2020      677.000000
    14     8  2020      672.000000
    15     8  2020      669.000000
    16     8  2020      666.000000
    17     8  2020      660.000000
    18     8  2020      655.000000
    19     8  2020      651.000000
    20     8  2020      649.000000
    21     8  2020      649.000000
    22     8  2020      647.000000
    23     8  2020      647.000000
    24     8  2020      648.000000
    25     8  2020      645.000000
    26     8  2020      644.000000
    27     8  2020      647.000000
    28     8  2020      654.000000
    29     8  2020      664.000000
    30     8  2020      670.000000
    31     8  2020      685.000000
     1     9  2020      704.000000
     2     9  2020      721.000000
     3     9  2020      726.000000
     4     9  2020      717.000000
     5     9  2020      702.000000
     6     9  2020      685.000000
     7     9  2020      667.000000
     8     9  2020      649.000000
     9     9  2020      641.000000
    10     9  2020      639.000000
    11     9  2020      638.000000
    12     9  2020      636.000000
    13     9  2020      633.000000
    14     9  2020      629.000000
    15     9  2020      623.000000
    16     9  2020      617.000000
    17     9  2020      621.000000
    18     9  2020      648.000000
    19     9  2020      656.000000
    20     9  2020      656.000000
    21     9  2020      651.000000
    22     9  2020      643.000000
    23     9  2020      634.000000
    24     9  2020      625.000000
    25     9  2020      619.000000
    26     9  2020      614.000000
    27     9  2020      613.000000
    28     9  2020      613.000000
    29     9  2020      614.000000
    30     9  2020      616.000000
     1    10  2020      616.000000
     2    10  2020      611.000000
     3    10  2020      604.000000
     4    10  2020      595.000000
     5    10  2020      589.000000
     6    10  2020      586.000000
     7    10  2020      586.000000
     8    10  2020      585.000000
     9    10  2020      586.000000
    10    10  2020      590.000000
    11    10  2020      592.000000
    12    10  2020      593.000000
    13    10  2020      587.000000
    14    10  2020      581.000000
    15    10  2020      574.000000
    16    10  2020      568.000000
    17    10  2020      563.000000
    18    10  2020      560.000000
    19    10  2020      555.000000
    20    10  2020      549.000000
    21    10  2020      545.000000
    22    10  2020      541.000000
    23    10  2020      541.000000
    24    10  2020      529.000000
    25    10  2020      523.000000
    26    10  2020      519.000000
    27    10  2020      514.000000
    28    10  2020      510.000000
    29    10  2020      518.000000
    30    10  2020      525.000000
    31    10  2020      533.000000
     1    11  2020      565.000000
     2    11  2020      571.000000
     3    11  2020      564.000000
     4    11  2020      561.000000
     5    11  2020      559.000000
     6    11  2020      557.000000
     7    11  2020      550.000000
     8    11  2020      539.000000
     9    11  2020      530.000000
    10    11  2020      528.000000
    11    11  2020      538.000000
    12    11  2020      555.000000
    13    11  2020      566.000000
    14    11  2020      552.000000
    15    11  2020      542.000000
    16    11  2020      531.000000
    17    11  2020      518.000000
    18    11  2020      507.000000
    19    11  2020      500.000000
    20    11  2020      501.000000
    21    11  2020      519.000000
    22    11  2020      545.000000
    23    11  2020      563.000000
    24    11  2020      560.000000
    25    11  2020      566.000000
    26    11  2020      567.000000
    27    11  2020      565.000000
    28    11  2020      559.000000
    29    11  2020      547.000000
    30    11  2020      543.000000
     1    12  2020      551.000000
     2    12  2020      559.000000
     3    12  2020      550.000000
     4    12  2020      538.000000
     5    12  2020      524.000000
     6    12  2020      509.000000
     7    12  2020      517.000000
     8    12  2020      513.000000
     9    12  2020      501.000000
    10    12  2020      492.000000
    11    12  2020      482.000000
    12    12  2020      474.000000
    13    12  2020      469.000000
    14    12  2020      467.000000
    15    12  2020      467.000000
    16    12  2020      467.000000
    17    12  2020      471.000000
    18    12  2020      476.000000
    19    12  2020      495.000000
    20    12  2020      522.000000
    21    12  2020      573.000000
    22    12  2020      603.000000
    23    12  2020      611.000000
    24    12  2020      600.000000
    25    12  2020      613.000000
    26    12  2020      635.000000
    27    12  2020      636.000000
    28    12  2020      644.000000
    29    12  2020      636.000000
    30    12  2020      632.000000
    31    12  2020      634.000000
     1     1  2021      631.000000
     2     1  2021      636.000000
     3     1  2021      668.000000
     4     1  2021      660.000000
     5     1  2021      656.000000
     6     1  2021      655.000000
     7     1  2021      633.000000
     8     1  2021      644.000000
     9     1  2021      639.000000
    10     1  2021      672.000000
    11     1  2021      676.000000
    12     1  2021      686.000000
    13     1  2021      690.000000
    14     1  2021      688.000000
    15     1  2021      675.000000
    16     1  2021      656.000000
    17     1  2021      635.000000
    18     1  2021      620.000000
    19     1  2021      612.000000
    20     1  2021      606.000000
    21     1  2021      618.000000
    22     1  2021      636.000000
    23     1  2021      659.000000
    24     1  2021      663.000000
    25     1  2021      668.000000
    26     1  2021      693.000000
    27     1  2021      685.000000
    28     1  2021      671.000000
    29     1  2021      659.000000
    30     1  2021      666.000000
    31     1  2021      668.000000
     1     2  2021      665.000000
     2     2  2021      667.000000
     3     2  2021      665.000000
     4     2  2021      654.000000
     5     2  2021      641.000000
     6     2  2021      627.000000
     7     2  2021      622.000000
     8     2  2021      637.000000
     9     2  2021      649.000000
    10     2  2021      655.000000
    11     2  2021      661.000000
    12     2  2021      658.000000
    13     2  2021      662.000000
    14     2  2021      676.000000
    15     2  2021      698.000000
    16     2  2021      705.000000
    17     2  2021      699.000000
    18     2  2021      679.000000
    19     2  2021      655.000000
    20     2  2021      639.000000
    21     2  2021      614.000000
    22     2  2021      633.000000
    23     2  2021      660.000000
    24     2  2021      650.000000
    25     2  2021      640.000000
    26     2  2021      637.000000
    27     2  2021      669.000000
    28     2  2021      712.000000
     1     3  2021      721.000000
     2     3  2021      712.000000
     3     3  2021      695.000000
     4     3  2021      685.000000
     5     3  2021      680.000000
     6     3  2021      681.000000
     7     3  2021      686.000000
     8     3  2021      707.000000
     9     3  2021      732.000000
    10     3  2021      769.000000
    11     3  2021      813.000000
    12     3  2021      812.000000
    13     3  2021      799.000000
    14     3  2021      798.000000
    15     3  2021      787.000000
    16     3  2021      773.000000
    17     3  2021      760.000000
    18     3  2021      755.000000
    19     3  2021      751.000000
    20     3  2021      730.000000
    21     3  2021      729.000000
    22     3  2021      722.000000
    23     3  2021      726.000000
    24     3  2021      787.000000
    25     3  2021      854.000000
    26     3  2021      871.000000
    27     3  2021      877.000000
    28     3  2021      868.000000
    29     3  2021      850.000000
    30     3  2021      831.000000
    31     3  2021      815.000000
     1     4  2021      793.000000
     2     4  2021      784.000000
     3     4  2021      775.000000
     4     4  2021      769.000000
     5     4  2021      763.000000
     6     4  2021      771.000000
     7     4  2021      782.000000
     8     4  2021      779.000000
     9     4  2021      790.000000
    10     4  2021      806.000000
    11     4  2021      818.000000
    12     4  2021      822.000000
    13     4  2021      817.000000
    14     4  2021      822.000000
    15     4  2021      822.000000
    16     4  2021      817.000000
    17     4  2021      822.000000
    18     4  2021      834.000000
    19     4  2021      853.000000
    20     4  2021      870.000000
    21     4  2021      887.000000
    22     4  2021      899.000000
    23     4  2021      900.000000
    24     4  2021      903.000000
    25     4  2021      892.000000
    26     4  2021      890.000000
    27     4  2021      891.000000
    28     4  2021      889.000000
    29     4  2021      883.000000
    30     4  2021      880.000000
     1     5  2021      872.000000
     2     5  2021      868.000000
     3     5  2021      860.000000
     4     5  2021      915.000000
     5     5  2021      932.000000
     6     5  2021      931.000000
     7     5  2021      922.000000
     8     5  2021      913.000000
     9     5  2021      906.000000
    10     5  2021      908.000000
    11     5  2021      912.000000
    12     5  2021      918.000000
    13     5  2021      919.000000
    14     5  2021      925.000000
    15     5  2021      930.000000
    16     5  2021      932.000000
    17     5  2021      940.000000
    18     5  2021      950.000000
    19     5  2021      965.000000
    20     5  2021      976.000000
    21     5  2021      980.000000
    22     5  2021      989.000000
    23     5  2021      987.000000
    24     5  2021      982.000000
    25     5  2021      978.000000
    26     5  2021      973.000000
    27     5  2021      967.000000
    28     5  2021      964.000000
    29     5  2021      958.000000
    30     5  2021      961.000000
    31     5  2021      977.000000
     1     6  2021      985.000000
     2     6  2021      985.000000
     3     6  2021      982.000000
     4     6  2021      977.000000
     5     6  2021      974.000000
     6     6  2021      971.000000
     7     6  2021      974.000000
     8     6  2021      969.000000
     9     6  2021      959.000000
    10     6  2021      955.000000
    11     6  2021      963.000000
    12     6  2021      972.000000
    13     6  2021      975.000000
    14     6  2021      990.000000
    15     6  2021     1003.000000
    16     6  2021     1014.000000
    17     6  2021     1018.000000
    18     6  2021     1004.000000
    19     6  2021      984.000000
    20     6  2021      975.000000
    21     6  2021      962.000000
    22     6  2021      955.000000
    23     6  2021      948.000000
    24     6  2021      936.000000
    25     6  2021      925.000000
    26     6  2021      913.000000
    27     6  2021      906.000000
    28     6  2021      892.000000
    29     6  2021      876.000000
    30     6  2021      866.000000
     1     7  2021      849.000000
     2     7  2021      838.000000
     3     7  2021      825.000000
     4     7  2021      844.000000
     5     7  2021      858.000000
     6     7  2021      872.000000
     7     7  2021      882.000000
     8     7  2021      885.000000
     9     7  2021      887.000000
    10     7  2021      889.000000
    11     7  2021      888.000000
    12     7  2021      887.000000
    13     7  2021      888.000000
    14     7  2021      886.000000
    15     7  2021      883.000000
    16     7  2021      877.000000
    17     7  2021      877.000000
    18     7  2021      870.000000
    19     7  2021      857.000000
    20     7  2021      840.000000
    21     7  2021      825.000000
    22     7  2021      814.000000
    23     7  2021      803.000000
    24     7  2021      794.000000
    25     7  2021      791.000000
    26     7  2021      784.000000
    27     7  2021      778.000000
    28     7  2021      774.000000
    29     7  2021      773.000000
    30     7  2021      776.000000
    31     7  2021      787.000000
     1     8  2021      800.000000
     2     8  2021      805.000000
     3     8  2021      811.000000
     4     8  2021      807.000000
     5     8  2021      800.000000
     6     8  2021      798.000000
     7     8  2021      798.000000
     8     8  2021      788.000000
     9     8  2021      777.000000
    10     8  2021      764.000000
    11     8  2021      757.000000
    12     8  2021      755.000000
    13     8  2021      759.000000
    14     8  2021      787.000000
    15     8  2021      810.000000
    16     8  2021      830.000000
    17     8  2021      848.000000
    18     8  2021      843.000000
    19     8  2021      831.000000
    20     8  2021      819.000000
    21     8  2021      807.000000
    22     8  2021      802.000000
    23     8  2021      796.000000
    24     8  2021      786.000000
    25     8  2021      773.000000
    26     8  2021      754.000000
    27     8  2021      740.000000
    28     8  2021      725.000000
    29     8  2021      729.000000
    30     8  2021      736.000000
    31     8  2021      733.000000
     1     9  2021      690.000000
     2     9  2021      704.000000
     3     9  2021      704.000000
     4     9  2021      702.000000
     5     9  2021      694.000000
     6     9  2021      687.000000
     7     9  2021      683.000000
     8     9  2021      686.000000
     9     9  2021      686.000000
    10     9  2021      685.000000
    11     9  2021      685.000000
    12     9  2021      686.000000
    13     9  2021      685.000000
    14     9  2021      683.000000
    15     9  2021      676.000000
    16     9  2021      668.000000
    17     9  2021      660.000000
    18     9  2021      658.000000
    19     9  2021      659.000000
    20     9  2021      658.000000
    21     9  2021      656.000000
    22     9  2021      645.000000
    23     9  2021      640.000000
    24     9  2021      636.000000
    25     9  2021      639.000000
    26     9  2021      641.000000
    27     9  2021      642.000000
    28     9  2021      641.000000
    29     9  2021      642.000000
    30     9  2021      638.000000
     1    10  2021      633.000000
     2    10  2021      634.000000
