VILASURUMU	-60.794	4.196
    16     7  2006      525.000000
    17     7  2006      490.000000
    18     7  2006      460.000000
    19     7  2006      580.000000
    20     7  2006      511.000000
    21     7  2006      486.000000
    22     7  2006      446.000000
    23     7  2006      418.000000
    24     7  2006      439.000000
    25     7  2006      472.000000
    26     7  2006      438.000000
    27     7  2006      484.000000
    28     7  2006      487.000000
    29     7  2006      486.000000
    30     7  2006      432.000000
    31     7  2006      458.000000
     1     8  2006      394.000000
     2     8  2006      390.000000
     3     8  2006      441.000000
     4     8  2006      453.000000
     5     8  2006      447.000000
     6     8  2006      430.000000
     7     8  2006      544.000000
     8     8  2006      584.000000
     9     8  2006      467.000000
    10     8  2006      405.000000
    11     8  2006      404.000000
    12     8  2006      346.000000
    13     8  2006      379.000000
    14     8  2006      530.000000
    15     8  2006      536.000000
    16     8  2006      462.000000
    17     8  2006      553.000000
    18     8  2006      422.000000
    19     8  2006      386.000000
    20     8  2006      373.000000
    21     8  2006      370.000000
    22     8  2006      371.000000
    23     8  2006      412.000000
    24     8  2006      354.000000
    25     8  2006      590.000000
    26     8  2006      484.000000
    27     8  2006      384.000000
    28     8  2006      366.000000
    29     8  2006      354.000000
    30     8  2006      374.000000
    31     8  2006      395.000000
     1     9  2006      392.000000
     2     9  2006      364.000000
     3     9  2006      363.000000
     4     9  2006      358.000000
     5     9  2006      358.000000
     6     9  2006      356.000000
     7     9  2006      360.000000
     8     9  2006      358.000000
     9     9  2006      361.000000
    10     9  2006      357.000000
    11     9  2006      355.000000
    12     9  2006      370.000000
    13     9  2006      364.000000
    14     9  2006      366.000000
    15     9  2006      356.000000
    16     9  2006      351.000000
    17     9  2006      359.000000
    18     9  2006      352.000000
    19     9  2006      353.000000
    20     9  2006      342.000000
    21     9  2006      340.000000
    22     9  2006      443.000000
    23     9  2006      432.000000
    24     9  2006      383.000000
    25     9  2006      333.000000
    26     9  2006      332.000000
    27     9  2006      331.000000
    28     9  2006      336.000000
    29     9  2006      350.000000
    30     9  2006      306.000000
     1    10  2006      334.000000
     2    10  2006      330.000000
     3    10  2006      337.000000
     4    10  2006      324.000000
     5    10  2006      322.000000
     6    10  2006      321.000000
     7    10  2006      332.000000
     8    10  2006      322.000000
     9    10  2006      327.000000
    10    10  2006      328.000000
    11    10  2006      320.000000
    12    10  2006      316.000000
    13    10  2006      316.000000
    14    10  2006      314.000000
    15    10  2006      312.000000
    16    10  2006      312.000000
    17    10  2006      313.000000
    18    10  2006      310.000000
    19    10  2006      332.000000
    20    10  2006      318.000000
    21    10  2006      320.000000
    22    10  2006      318.000000
    23    10  2006      315.000000
    24    10  2006      316.000000
    25    10  2006      320.000000
    26    10  2006      314.000000
    27    10  2006      314.000000
    28    10  2006      312.000000
    29    10  2006      310.000000
    30    10  2006      309.000000
    31    10  2006      322.000000
     1    11  2006      330.000000
     2    11  2006      342.000000
     3    11  2006      324.000000
     4    11  2006      318.000000
     5    11  2006      314.000000
     6    11  2006      312.000000
     7    11  2006      311.000000
     8    11  2006      310.000000
     9    11  2006      309.000000
    10    11  2006      318.000000
    11    11  2006      321.000000
    12    11  2006      314.000000
    13    11  2006      310.000000
    14    11  2006      326.000000
    15    11  2006      415.000000
    16    11  2006      342.000000
    17    11  2006      439.000000
    18    11  2006      354.000000
    19    11  2006      330.000000
    20    11  2006      320.000000
    21    11  2006      324.000000
    22    11  2006      320.000000
    23    11  2006      319.000000
    24    11  2006      320.000000
    25    11  2006      318.000000
    26    11  2006      316.000000
    27    11  2006      313.000000
    28    11  2006      310.000000
    29    11  2006      312.000000
    30    11  2006      312.000000
     1    12  2006      318.000000
     2    12  2006      316.000000
     3    12  2006      314.000000
     4    12  2006      312.000000
     5    12  2006      310.000000
     6    12  2006      308.000000
     7    12  2006      307.000000
     8    12  2006      307.000000
     9    12  2006      308.000000
    10    12  2006      306.000000
    11    12  2006      306.000000
    12    12  2006      304.000000
    13    12  2006      307.000000
    14    12  2006      306.000000
    15    12  2006      305.000000
    16    12  2006      302.000000
    17    12  2006      302.000000
    18    12  2006      302.000000
    19    12  2006      301.000000
    20    12  2006      301.000000
    21    12  2006      301.000000
    22    12  2006      300.000000
    23    12  2006      300.000000
    24    12  2006      301.000000
    25    12  2006      301.000000
    26    12  2006      302.000000
    27    12  2006      301.000000
    28    12  2006      300.000000
    29    12  2006      301.000000
    30    12  2006      299.000000
    31    12  2006      299.000000
     1     1  2007      300.000000
     2     1  2007      296.000000
     3     1  2007      293.000000
     4     1  2007      292.000000
     5     1  2007      292.000000
     6     1  2007      292.000000
     7     1  2007      290.000000
     8     1  2007      289.000000
     9     1  2007      288.000000
    10     1  2007      288.000000
    11     1  2007      286.000000
    12     1  2007      290.000000
    13     1  2007      289.000000
    14     1  2007      288.000000
    15     1  2007      285.000000
    16     1  2007      286.000000
    17     1  2007      284.000000
    18     1  2007      286.000000
    19     1  2007      286.000000
    20     1  2007      284.000000
    21     1  2007      284.000000
    22     1  2007      282.000000
    23     1  2007      282.000000
    24     1  2007      280.000000
    25     1  2007      280.000000
    26     1  2007      290.000000
    27     1  2007      286.000000
    28     1  2007      278.000000
    29     1  2007      277.000000
    30     1  2007      276.000000
    31     1  2007      275.000000
     1     2  2007      280.000000
     2     2  2007      277.000000
     3     2  2007      272.000000
     4     2  2007      272.000000
     5     2  2007      272.000000
     6     2  2007      270.000000
     7     2  2007      268.000000
     8     2  2007      268.000000
     9     2  2007      266.000000
    10     2  2007      266.000000
    11     2  2007      264.000000
    12     2  2007      268.000000
    13     2  2007      266.000000
    14     2  2007      266.000000
    15     2  2007      264.000000
    16     2  2007      264.000000
    17     2  2007      264.000000
    18     2  2007      262.000000
    19     2  2007      262.000000
    20     2  2007      260.000000
    21     2  2007      259.000000
    22     2  2007      258.000000
    23     2  2007      258.000000
    24     2  2007      256.000000
    25     2  2007      254.000000
    26     2  2007      253.000000
    27     2  2007      252.000000
    28     2  2007      252.000000
     1     3  2007      264.000000
     2     3  2007      264.000000
     3     3  2007      262.000000
     4     3  2007      260.000000
     5     3  2007      258.000000
     6     3  2007      258.000000
     7     3  2007      257.000000
     8     3  2007      256.000000
     9     3  2007      255.000000
    10     3  2007      254.000000
    11     3  2007      253.000000
    12     3  2007      252.000000
    13     3  2007      251.000000
    14     3  2007      250.000000
    15     3  2007      248.000000
    16     3  2007      246.000000
    17     3  2007      244.000000
    18     3  2007      262.000000
    19     3  2007      266.000000
    20     3  2007      254.000000
    21     3  2007      250.000000
    22     3  2007      249.000000
    23     3  2007      248.000000
    24     3  2007      246.000000
    25     3  2007      244.000000
    26     3  2007      389.000000
    27     3  2007      316.000000
    28     3  2007      302.000000
    29     3  2007      284.000000
    30     3  2007      286.000000
    31     3  2007      281.000000
     1     4  2007      306.000000
     2     4  2007      304.000000
     3     4  2007      302.000000
     4     4  2007      299.000000
     5     4  2007      294.000000
     6     4  2007      290.000000
     7     4  2007      350.000000
     8     4  2007      314.000000
     9     4  2007      303.000000
    10     4  2007      296.000000
    11     4  2007      292.000000
    12     4  2007      288.000000
    13     4  2007      286.000000
    14     4  2007      284.000000
    15     4  2007      286.000000
    16     4  2007      284.000000
    17     4  2007      407.000000
    18     4  2007      332.000000
    19     4  2007      324.000000
    20     4  2007      318.000000
    21     4  2007      312.000000
    22     4  2007      310.000000
    23     4  2007      310.000000
    24     4  2007      300.000000
    25     4  2007      292.000000
    26     4  2007      312.000000
    27     4  2007      310.000000
    28     4  2007      306.000000
    29     4  2007      304.000000
    30     4  2007      302.000000
     1     5  2007      334.000000
     2     5  2007      322.000000
     3     5  2007      308.000000
     4     5  2007      308.000000
     5     5  2007      304.000000
     6     5  2007      300.000000
     7     5  2007      296.000000
     8     5  2007      314.000000
     9     5  2007      310.000000
    10     5  2007      308.000000
    11     5  2007      302.000000
    12     5  2007      556.000000
    13     5  2007      792.000000
    14     5  2007      642.000000
    15     5  2007      468.000000
    16     5  2007      393.000000
    17     5  2007      382.000000
    18     5  2007      375.000000
    19     5  2007      361.000000
    20     5  2007      356.000000
    21     5  2007      336.000000
    22     5  2007      346.000000
    23     5  2007      464.000000
    24     5  2007      378.000000
    25     5  2007      348.000000
    26     5  2007      337.000000
    27     5  2007      420.000000
    28     5  2007      582.000000
    29     5  2007      404.000000
    30     5  2007      389.000000
    31     5  2007      422.000000
     1     6  2007      446.000000
     2     6  2007      438.000000
     3     6  2007      855.000000
     4     6  2007      828.000000
     5     6  2007      630.000000
     6     6  2007      516.000000
     7     6  2007      454.000000
     8     6  2007      374.000000
     9     6  2007      372.000000
    10     6  2007      372.000000
    11     6  2007      365.000000
    12     6  2007      338.000000
    13     6  2007      472.000000
    14     6  2007      398.000000
    15     6  2007      374.000000
    16     6  2007      371.000000
    17     6  2007      443.000000
    18     6  2007      436.000000
    19     6  2007      406.000000
    20     6  2007      398.000000
    21     6  2007      393.000000
    22     6  2007      372.000000
    23     6  2007      340.000000
    24     6  2007      497.000000
    25     6  2007      492.000000
    26     6  2007      430.000000
    27     6  2007      405.000000
    28     6  2007      404.000000
    29     6  2007      428.000000
    30     6  2007      387.000000
     1     7  2007      428.000000
     2     7  2007      442.000000
     3     7  2007      401.000000
     4     7  2007      390.000000
     5     7  2007      368.000000
     6     7  2007      361.000000
     7     7  2007      405.000000
     8     7  2007      454.000000
     9     7  2007      537.000000
    10     7  2007      455.000000
    11     7  2007      448.000000
    12     7  2007      480.000000
    13     7  2007      403.000000
    14     7  2007      468.000000
    15     7  2007      400.000000
    16     7  2007      376.000000
    17     7  2007      370.000000
    18     7  2007      384.000000
    19     7  2007      534.000000
    20     7  2007      457.000000
    21     7  2007      502.000000
    22     7  2007      433.000000
    23     7  2007      398.000000
    24     7  2007      366.000000
    25     7  2007      364.000000
    26     7  2007      362.000000
    27     7  2007      380.000000
    28     7  2007      433.000000
    29     7  2007      411.000000
    30     7  2007      472.000000
    31     7  2007      557.000000
     1     8  2007      426.000000
     2     8  2007      472.000000
     3     8  2007      432.000000
     4     8  2007      407.000000
     5     8  2007      435.000000
     6     8  2007      516.000000
     7     8  2007      496.000000
     8     8  2007      464.000000
     9     8  2007      388.000000
    10     8  2007      453.000000
    11     8  2007      473.000000
    12     8  2007      427.000000
    13     8  2007      470.000000
    14     8  2007      596.000000
    15     8  2007      550.000000
    16     8  2007      484.000000
    17     8  2007      540.000000
    18     8  2007      458.000000
    19     8  2007      568.000000
    20     8  2007      595.000000
    21     8  2007      473.000000
    22     8  2007      436.000000
    23     8  2007      438.000000
    24     8  2007      711.000000
    25     8  2007      451.000000
    26     8  2007      408.000000
    27     8  2007      393.000000
    28     8  2007      384.000000
    29     8  2007      378.000000
    30     8  2007      630.000000
    31     8  2007      459.000000
     1     9  2007      426.000000
     2     9  2007      408.000000
     3     9  2007      386.000000
     4     9  2007      376.000000
     5     9  2007      360.000000
     6     9  2007      370.000000
     7     9  2007      425.000000
     8     9  2007      394.000000
     9     9  2007      366.000000
    10     9  2007      364.000000
    11     9  2007      378.000000
    12     9  2007      354.000000
    13     9  2007      408.000000
    14     9  2007      374.000000
    15     9  2007      370.000000
    16     9  2007      352.000000
    17     9  2007      346.000000
    18     9  2007      430.000000
    19     9  2007      372.000000
    20     9  2007      348.000000
    21     9  2007      342.000000
    22     9  2007      342.000000
    23     9  2007      388.000000
    24     9  2007      410.000000
    25     9  2007      366.000000
    26     9  2007      347.000000
    27     9  2007      422.000000
    28     9  2007      356.000000
    29     9  2007      348.000000
    30     9  2007      360.000000
     1    10  2007      346.000000
     2    10  2007      339.000000
     3    10  2007      335.000000
     4    10  2007      338.000000
     5    10  2007      380.000000
     6    10  2007      372.000000
     7    10  2007      342.000000
     8    10  2007      341.000000
     9    10  2007      335.000000
    10    10  2007      334.000000
    11    10  2007      332.000000
    12    10  2007      330.000000
    13    10  2007      332.000000
    14    10  2007      357.000000
    15    10  2007      349.000000
    16    10  2007      335.000000
    17    10  2007      331.000000
    18    10  2007      324.000000
    19    10  2007      322.000000
    20    10  2007      320.000000
    21    10  2007      320.000000
    22    10  2007      318.000000
    23    10  2007      317.000000
    24    10  2007      334.000000
    25    10  2007      377.000000
    26    10  2007      322.000000
    27    10  2007      320.000000
    28    10  2007      318.000000
    29    10  2007      318.000000
    30    10  2007      318.000000
    31    10  2007      326.000000
     1    11  2007      334.000000
     2    11  2007      338.000000
     3    11  2007      328.000000
     4    11  2007      326.000000
     5    11  2007      322.000000
     6    11  2007      320.000000
     7    11  2007      314.000000
     8    11  2007      314.000000
     9    11  2007      307.000000
    10    11  2007      309.000000
    11    11  2007      305.000000
    12    11  2007      322.000000
    13    11  2007      325.000000
    14    11  2007      315.000000
    15    11  2007      313.000000
    16    11  2007      312.000000
    17    11  2007      308.000000
    18    11  2007      308.000000
    19    11  2007      306.000000
    20    11  2007      306.000000
    21    11  2007      308.000000
    22    11  2007      308.000000
    23    11  2007      308.000000
    24    11  2007      306.000000
    25    11  2007      305.000000
    26    11  2007      304.000000
    27    11  2007      303.000000
    28    11  2007      302.000000
    29    11  2007      300.000000
    30    11  2007      306.000000
     1    12  2007      314.000000
     2    12  2007      350.000000
     3    12  2007      331.000000
     4    12  2007      319.000000
     5    12  2007      314.000000
     6    12  2007      312.000000
     7    12  2007      312.000000
     8    12  2007      310.000000
     9    12  2007      308.000000
    10    12  2007      320.000000
    11    12  2007      312.000000
    12    12  2007      338.000000
    13    12  2007      377.000000
    14    12  2007      360.000000
    15    12  2007      350.000000
    16    12  2007      352.000000
    17    12  2007      326.000000
    18    12  2007      322.000000
    19    12  2007      499.000000
    20    12  2007      346.000000
    21    12  2007      332.000000
    22    12  2007      330.000000
    23    12  2007      325.000000
    24    12  2007      327.000000
    25    12  2007      354.000000
    26    12  2007      341.000000
    27    12  2007      324.000000
    28    12  2007      328.000000
    29    12  2007      324.000000
    30    12  2007      322.000000
    31    12  2007      320.000000
     1     1  2008      319.000000
     2     1  2008      318.000000
     3     1  2008      318.000000
     4     1  2008      319.000000
     5     1  2008      318.000000
     6     1  2008      318.000000
     7     1  2008      316.000000
     8     1  2008      316.000000
     9     1  2008      316.000000
    10     1  2008      316.000000
    11     1  2008      315.000000
    12     1  2008      314.000000
    13     1  2008      314.000000
    14     1  2008      313.000000
    15     1  2008      312.000000
    16     1  2008      311.000000
    17     1  2008      310.000000
    18     1  2008      309.000000
    19     1  2008      308.000000
    20     1  2008      307.000000
    21     1  2008      306.000000
    22     1  2008      305.000000
    23     1  2008      304.000000
    24     1  2008      303.000000
    25     1  2008      302.000000
    26     1  2008      302.000000
    27     1  2008      301.000000
    28     1  2008      300.000000
    29     1  2008      300.000000
    30     1  2008      298.000000
    31     1  2008      298.000000
     1     2  2008      298.000000
     2     2  2008      296.000000
     3     2  2008      296.000000
     4     2  2008      293.000000
     5     2  2008      292.000000
     6     2  2008      290.000000
     7     2  2008      296.000000
     8     2  2008      298.000000
     9     2  2008      306.000000
    10     2  2008      305.000000
    11     2  2008      302.000000
    12     2  2008      300.000000
    13     2  2008      301.000000
    14     2  2008      303.000000
    15     2  2008      300.000000
    16     2  2008      297.000000
    17     2  2008      298.000000
    18     2  2008      298.000000
    19     2  2008      300.000000
    20     2  2008      302.000000
    21     2  2008      305.000000
    22     2  2008      308.000000
    23     2  2008      311.000000
    24     2  2008      312.000000
    25     2  2008      310.000000
    26     2  2008      308.000000
    27     2  2008      304.000000
    28     2  2008      301.000000
    29     2  2008      300.000000
     1     3  2008      296.000000
     2     3  2008      295.000000
     3     3  2008      294.000000
     4     3  2008      293.000000
     5     3  2008      293.000000
     6     3  2008      294.000000
     7     3  2008      311.000000
     8     3  2008      311.000000
     9     3  2008      310.000000
    10     3  2008      310.000000
    11     3  2008      310.000000
    12     3  2008      309.000000
    13     3  2008      308.000000
    14     3  2008      308.000000
    15     3  2008      307.000000
    16     3  2008      307.000000
    17     3  2008      306.000000
    18     3  2008      304.000000
    19     3  2008      300.000000
    20     3  2008      298.000000
    21     3  2008      298.000000
    22     3  2008      296.000000
    23     3  2008      295.000000
    24     3  2008      294.000000
    25     3  2008      293.000000
    26     3  2008      295.000000
    27     3  2008      294.000000
    28     3  2008      298.000000
    29     3  2008      300.000000
    30     3  2008      303.000000
    31     3  2008      305.000000
     1     4  2008      296.000000
     2     4  2008      303.000000
     3     4  2008      299.000000
     4     4  2008      291.000000
     5     4  2008      288.000000
     6     4  2008      284.000000
     7     4  2008      282.000000
     8     4  2008      283.000000
     9     4  2008      282.000000
    10     4  2008      282.000000
    11     4  2008      288.000000
    12     4  2008      322.000000
    13     4  2008      334.000000
    14     4  2008      320.000000
    15     4  2008      308.000000
    16     4  2008      298.000000
    17     4  2008      296.000000
    18     4  2008      303.000000
    19     4  2008      324.000000
    20     4  2008      300.000000
    21     4  2008      301.000000
    22     4  2008      298.000000
    23     4  2008      313.000000
    24     4  2008      306.000000
    25     4  2008      320.000000
    26     4  2008      318.000000
    27     4  2008      308.000000
    28     4  2008      300.000000
    29     4  2008      302.000000
    30     4  2008      300.000000
     1     5  2008      312.000000
     2     5  2008      316.000000
     3     5  2008      358.000000
     4     5  2008      358.000000
     5     5  2008      354.000000
     6     5  2008      320.000000
     7     5  2008      312.000000
     8     5  2008      315.000000
     9     5  2008      309.000000
    10     5  2008      304.000000
    11     5  2008      304.000000
    12     5  2008      302.000000
    13     5  2008      302.000000
    14     5  2008      306.000000
    15     5  2008      346.000000
    16     5  2008      418.000000
    17     5  2008      446.000000
    18     5  2008      358.000000
    19     5  2008      357.000000
    20     5  2008      376.000000
    21     5  2008      374.000000
    22     5  2008      443.000000
    23     5  2008      354.000000
    24     5  2008      532.000000
    25     5  2008      358.000000
    26     5  2008      392.000000
    27     5  2008      360.000000
    28     5  2008      355.000000
    29     5  2008      335.000000
    30     5  2008      366.000000
    31     5  2008      425.000000
     1     6  2008      455.000000
     2     6  2008      398.000000
     3     6  2008      757.000000
     4     6  2008      426.000000
     5     6  2008      416.000000
     6     6  2008      462.000000
     7     6  2008      361.000000
     8     6  2008      351.000000
     9     6  2008      639.000000
    10     6  2008      475.000000
    11     6  2008      458.000000
    12     6  2008      449.000000
    13     6  2008      391.000000
    14     6  2008      374.000000
    15     6  2008      359.000000
    16     6  2008      353.000000
    17     6  2008      350.000000
    18     6  2008      480.000000
    19     6  2008      631.000000
    20     6  2008      493.000000
    21     6  2008      431.000000
    22     6  2008      413.000000
    23     6  2008      421.000000
    24     6  2008      448.000000
    25     6  2008      552.000000
    26     6  2008      474.000000
    27     6  2008      417.000000
    28     6  2008      414.000000
    29     6  2008      391.000000
    30     6  2008      396.000000
     1     7  2008      497.000000
     2     7  2008      406.000000
     3     7  2008      392.000000
     4     7  2008      390.000000
     5     7  2008      457.000000
     6     7  2008      385.000000
     7     7  2008      390.000000
     8     7  2008      467.000000
     9     7  2008      426.000000
    10     7  2008      589.000000
    11     7  2008      558.000000
    12     7  2008      434.000000
    13     7  2008      487.000000
    14     7  2008      491.000000
    15     7  2008      531.000000
    16     7  2008      629.000000
    17     7  2008      584.000000
    18     7  2008      382.000000
    19     7  2008      416.000000
    20     7  2008      390.000000
    21     7  2008      455.000000
    22     7  2008      523.000000
    23     7  2008      533.000000
    24     7  2008      570.000000
    25     7  2008      625.000000
    26     7  2008      632.000000
    27     7  2008      663.000000
    28     7  2008      583.000000
    29     7  2008      463.000000
    30     7  2008      449.000000
    31     7  2008      429.000000
     1     8  2008      464.000000
     2     8  2008      488.000000
     3     8  2008      478.000000
     4     8  2008      391.000000
     5     8  2008      403.000000
     6     8  2008      408.000000
     7     8  2008      379.000000
     8     8  2008      374.000000
     9     8  2008      376.000000
    10     8  2008      379.000000
    11     8  2008      391.000000
    12     8  2008      570.000000
    13     8  2008      572.000000
    14     8  2008      374.000000
    15     8  2008      347.000000
    16     8  2008      504.000000
    17     8  2008      425.000000
    18     8  2008      516.000000
    19     8  2008      478.000000
    20     8  2008      455.000000
    21     8  2008      500.000000
    22     8  2008      326.000000
    23     8  2008      423.000000
    24     8  2008      546.000000
    25     8  2008      436.000000
    26     8  2008      383.000000
    27     8  2008      500.000000
    28     8  2008      511.000000
    29     8  2008      484.000000
    30     8  2008      381.000000
    31     8  2008      358.000000
     1     9  2008      340.000000
     2     9  2008      340.000000
     3     9  2008      332.000000
     4     9  2008      330.000000
     5     9  2008      336.000000
     6     9  2008      336.000000
     7     9  2008      322.000000
     8     9  2008      320.000000
     9     9  2008      317.000000
    10     9  2008      313.000000
    11     9  2008      372.000000
    12     9  2008      378.000000
    13     9  2008      326.000000
    14     9  2008      315.000000
    15     9  2008      310.000000
    16     9  2008      305.000000
    17     9  2008      302.000000
    18     9  2008      314.000000
    19     9  2008      344.000000
    20     9  2008      316.000000
    21     9  2008      310.000000
    22     9  2008      301.000000
    23     9  2008      299.000000
    24     9  2008      302.000000
    25     9  2008      306.000000
    26     9  2008      304.000000
    27     9  2008      300.000000
    28     9  2008      300.000000
    29     9  2008      300.000000
    30     9  2008      300.000000
     1    10  2008      322.000000
     2    10  2008      334.000000
     3    10  2008      340.000000
     4    10  2008      501.000000
     5    10  2008      390.000000
     6    10  2008      302.000000
     7    10  2008      295.000000
     8    10  2008      314.000000
     9    10  2008      334.000000
    10    10  2008      316.000000
    11    10  2008      384.000000
    12    10  2008      342.000000
    13    10  2008      304.000000
    14    10  2008      299.000000
    15    10  2008      302.000000
    16    10  2008      302.000000
    17    10  2008      304.000000
    18    10  2008      290.000000
    19    10  2008      298.000000
    20    10  2008      348.000000
    21    10  2008      289.000000
    22    10  2008      286.000000
    23    10  2008      282.000000
    24    10  2008      280.000000
    25    10  2008      286.000000
    26    10  2008      293.000000
    27    10  2008      303.000000
    28    10  2008      295.000000
    29    10  2008      302.000000
    30    10  2008      314.000000
    31    10  2008      302.000000
     1    11  2008      279.000000
     2    11  2008      301.000000
     3    11  2008      296.000000
     4    11  2008      297.000000
     5    11  2008      298.000000
     6    11  2008      312.000000
     7    11  2008      304.000000
     8    11  2008      306.000000
     9    11  2008      321.000000
    10    11  2008      370.000000
    11    11  2008      338.000000
    12    11  2008      329.000000
    13    11  2008      335.000000
    14    11  2008      323.000000
    15    11  2008      324.000000
    16    11  2008      337.000000
    17    11  2008      349.000000
    18    11  2008      383.000000
    19    11  2008      480.000000
    20    11  2008      464.000000
    21    11  2008      367.000000
    22    11  2008      358.000000
    23    11  2008      338.000000
    24    11  2008      335.000000
    25    11  2008      329.000000
    26    11  2008      330.000000
    27    11  2008      342.000000
    28    11  2008      348.000000
    29    11  2008      324.000000
    30    11  2008      324.000000
     1    12  2008      322.000000
     2    12  2008      326.000000
     3    12  2008      340.000000
     4    12  2008      376.000000
     5    12  2008      394.000000
     6    12  2008      368.000000
     7    12  2008      341.000000
     8    12  2008      335.000000
     9    12  2008      333.000000
    10    12  2008      339.000000
    11    12  2008      354.000000
    12    12  2008      398.000000
    13    12  2008      430.000000
    14    12  2008      370.000000
    15    12  2008      370.000000
    16    12  2008      390.000000
    17    12  2008      352.000000
    18    12  2008      343.000000
    19    12  2008      372.000000
    20    12  2008      401.000000
    21    12  2008      389.000000
    22    12  2008      386.000000
    23    12  2008      386.000000
    24    12  2008      382.000000
    25    12  2008      368.000000
    26    12  2008      364.000000
    27    12  2008      400.000000
    28    12  2008      356.000000
    29    12  2008      420.000000
    30    12  2008      382.000000
    31    12  2008      426.000000
     1     1  2009      366.000000
     2     1  2009      339.000000
     3     1  2009      361.000000
     4     1  2009      355.000000
     5     1  2009      364.000000
     6     1  2009      378.000000
     7     1  2009      373.000000
     8     1  2009      368.000000
     9     1  2009      350.000000
    10     1  2009      347.000000
    11     1  2009      346.000000
    12     1  2009      346.000000
    13     1  2009      340.000000
    14     1  2009      338.000000
    15     1  2009      336.000000
    16     1  2009      335.000000
    17     1  2009      333.000000
    18     1  2009      329.000000
    19     1  2009      321.000000
    20     1  2009      324.000000
    21     1  2009      366.000000
    22     1  2009      362.000000
    23     1  2009      354.000000
    24     1  2009      350.000000
    25     1  2009      347.000000
    26     1  2009      341.000000
    27     1  2009      332.000000
    28     1  2009      330.000000
    29     1  2009      326.000000
    30     1  2009      320.000000
    31     1  2009      336.000000
     1     2  2009      344.000000
     2     2  2009      371.000000
     3     2  2009      334.000000
     4     2  2009      326.000000
     5     2  2009      322.000000
     6     2  2009      333.000000
     7     2  2009      326.000000
     8     2  2009      323.000000
     9     2  2009      319.000000
    10     2  2009      318.000000
    11     2  2009      318.000000
    12     2  2009      317.000000
    13     2  2009      316.000000
    14     2  2009      316.000000
    15     2  2009      314.000000
    16     2  2009      314.000000
    17     2  2009      321.000000
    18     2  2009      324.000000
    19     2  2009      319.000000
    20     2  2009      314.000000
    21     2  2009      312.000000
    22     2  2009      314.000000
    23     2  2009      312.000000
    24     2  2009      310.000000
    25     2  2009      309.000000
    26     2  2009      316.000000
    27     2  2009      322.000000
    28     2  2009      316.000000
     1     3  2009      312.000000
     2     3  2009      313.000000
     3     3  2009      310.000000
     4     3  2009      308.000000
     5     3  2009      306.000000
     6     3  2009      304.000000
     7     3  2009      304.000000
     8     3  2009      306.000000
     9     3  2009      306.000000
    10     3  2009      307.000000
    11     3  2009      310.000000
    12     3  2009      314.000000
    13     3  2009      310.000000
    14     3  2009      308.000000
    15     3  2009      314.000000
    16     3  2009      311.000000
    17     3  2009      306.000000
    18     3  2009      306.000000
    19     3  2009      306.000000
    20     3  2009      306.000000
    21     3  2009      302.000000
    22     3  2009      306.000000
    23     3  2009      330.000000
    24     3  2009      333.000000
    25     3  2009      316.000000
    26     3  2009      308.000000
    27     3  2009      308.000000
    28     3  2009      308.000000
    29     3  2009      303.000000
    30     3  2009      302.000000
    31     3  2009      301.000000
     1     4  2009      301.000000
     2     4  2009      306.000000
     3     4  2009      319.000000
     4     4  2009      339.000000
     5     4  2009      318.000000
     6     4  2009      318.000000
     7     4  2009      390.000000
     8     4  2009      352.000000
     9     4  2009      321.000000
    10     4  2009      314.000000
    11     4  2009      309.000000
    12     4  2009      309.000000
    13     4  2009      311.000000
    14     4  2009      330.000000
    15     4  2009      320.000000
    16     4  2009      324.000000
    17     4  2009      334.000000
    18     4  2009      348.000000
    19     4  2009      330.000000
    20     4  2009      329.000000
    21     4  2009      319.000000
    22     4  2009      313.000000
    23     4  2009      314.000000
    24     4  2009      312.000000
    25     4  2009      314.000000
    26     4  2009      312.000000
    27     4  2009      310.000000
    28     4  2009      308.000000
    29     4  2009      307.000000
    30     4  2009      306.000000
     1     5  2009      306.000000
     2     5  2009      304.000000
     3     5  2009      304.000000
     4     5  2009      305.000000
     5     5  2009      304.000000
     6     5  2009      301.000000
     7     5  2009      309.000000
     8     5  2009      322.000000
     9     5  2009      317.000000
    10     5  2009      308.000000
    11     5  2009      302.000000
    12     5  2009      299.000000
    13     5  2009      299.000000
    14     5  2009      299.000000
    15     5  2009      299.000000
    16     5  2009      294.000000
    17     5  2009      296.000000
    18     5  2009      296.000000
    19     5  2009      294.000000
    20     5  2009      294.000000
    21     5  2009      295.000000
    22     5  2009      294.000000
    23     5  2009      292.000000
    24     5  2009      290.000000
    25     5  2009      288.000000
    26     5  2009      286.000000
    27     5  2009      286.000000
    28     5  2009      286.000000
    29     5  2009      285.000000
    30     5  2009      284.000000
    31     5  2009      284.000000
     1     6  2009      281.000000
     2     6  2009      284.000000
     3     6  2009      288.000000
     4     6  2009      288.000000
     5     6  2009      286.000000
     6     6  2009      283.000000
     7     6  2009      293.000000
     8     6  2009      302.000000
     9     6  2009      300.000000
    10     6  2009      294.000000
    11     6  2009      290.000000
    12     6  2009      288.000000
    13     6  2009      294.000000
    14     6  2009      312.000000
    15     6  2009      310.000000
    16     6  2009      308.000000
    17     6  2009      307.000000
    18     6  2009      304.000000
    19     6  2009      316.000000
    20     6  2009      329.000000
    21     6  2009      326.000000
    22     6  2009      328.000000
    23     6  2009      337.000000
    24     6  2009      330.000000
