MARAÃ	-65.583	-1.867
    22     9  2002     1132.000000
    23     9  2002     1122.000000
    24     9  2002     1115.000000
    25     9  2002     1107.000000
    26     9  2002     1094.000000
    27     9  2002     1083.000000
    28     9  2002     1066.000000
    29     9  2002     1051.000000
    30     9  2002     1032.000000
     1    10  2002     1005.000000
     2    10  2002      985.000000
     3    10  2002      963.000000
     4    10  2002      942.000000
     5    10  2002      926.000000
     6    10  2002      916.000000
     7    10  2002      907.000000
     8    10  2002      893.000000
     9    10  2002      880.000000
    10    10  2002      868.000000
    11    10  2002      856.000000
    12    10  2002      839.000000
    13    10  2002      832.000000
    14    10  2002      820.000000
    15    10  2002      807.000000
    16    10  2002      795.000000
    17    10  2002      786.000000
    18    10  2002      781.000000
    19    10  2002      781.000000
    20    10  2002      784.000000
    21    10  2002      793.000000
    22    10  2002      799.000000
    23    10  2002      807.000000
    24    10  2002      818.000000
    25    10  2002      834.000000
    26    10  2002      843.000000
    27    10  2002      854.000000
    28    10  2002      867.000000
    29    10  2002      878.000000
    30    10  2002      890.000000
    31    10  2002      902.000000
     1    11  2002      915.000000
     2    11  2002      929.000000
     3    11  2002      940.000000
     4    11  2002      951.000000
     5    11  2002      958.000000
     6    11  2002      967.000000
     7    11  2002      982.000000
     8    11  2002      987.000000
     9    11  2002      993.000000
    10    11  2002      998.000000
    11    11  2002     1004.000000
    12    11  2002     1009.000000
    13    11  2002     1013.000000
    14    11  2002     1018.000000
    15    11  2002     1023.000000
    16    11  2002     1026.000000
    17    11  2002     1030.000000
    18    11  2002     1040.000000
    19    11  2002     1049.000000
    20    11  2002     1058.000000
    21    11  2002     1067.000000
    22    11  2002     1077.000000
    23    11  2002     1084.000000
    24    11  2002     1091.000000
    25    11  2002     1098.000000
    26    11  2002     1102.000000
    27    11  2002     1104.000000
    28    11  2002     1102.000000
    29    11  2002     1100.000000
    30    11  2002     1097.000000
     1    12  2002     1096.000000
     2    12  2002     1089.000000
     3    12  2002     1085.000000
     4    12  2002     1078.000000
     5    12  2002     1073.000000
     6    12  2002     1071.000000
     7    12  2002     1069.000000
     8    12  2002     1069.000000
     9    12  2002     1071.000000
    10    12  2002     1074.000000
    11    12  2002     1082.000000
    12    12  2002     1092.000000
    13    12  2002     1103.000000
    14    12  2002     1116.000000
    15    12  2002     1124.000000
    16    12  2002     1130.000000
    17    12  2002     1136.000000
    18    12  2002     1143.000000
    19    12  2002     1148.000000
    20    12  2002     1148.000000
    21    12  2002     1148.000000
    22    12  2002     1148.000000
    23    12  2002     1148.000000
    24    12  2002     1146.000000
    25    12  2002     1144.000000
    26    12  2002     1142.000000
    27    12  2002     1138.000000
    28    12  2002     1133.000000
    29    12  2002     1131.000000
    30    12  2002     1128.000000
    31    12  2002     1126.000000
     1     1  2003     1124.000000
     2     1  2003     1121.000000
     3     1  2003     1118.000000
     4     1  2003     1116.000000
     5     1  2003     1114.000000
     6     1  2003     1111.000000
     7     1  2003     1107.000000
     8     1  2003     1102.000000
     9     1  2003     1098.000000
    10     1  2003     1091.000000
    11     1  2003     1084.000000
    12     1  2003     1076.000000
    13     1  2003     1067.000000
    14     1  2003     1059.000000
    15     1  2003     1049.000000
    16     1  2003     1042.000000
    17     1  2003     1037.000000
    18     1  2003     1033.000000
    19     1  2003     1031.000000
    20     1  2003     1028.000000
    21     1  2003     1025.000000
    22     1  2003     1023.000000
    23     1  2003     1019.000000
    24     1  2003     1013.000000
    25     1  2003     1009.000000
    26     1  2003     1005.000000
    27     1  2003      996.000000
    28     1  2003      984.000000
    29     1  2003      968.000000
    30     1  2003      951.000000
    31     1  2003      935.000000
     1     2  2003      925.000000
     2     2  2003      915.000000
     3     2  2003      905.000000
     4     2  2003      894.000000
     5     2  2003      888.000000
     6     2  2003      887.000000
     7     2  2003      890.000000
     8     2  2003      895.000000
     9     2  2003      903.000000
    10     2  2003      909.000000
    11     2  2003      916.000000
    12     2  2003      921.000000
    13     2  2003      927.000000
    14     2  2003      933.000000
    15     2  2003      938.000000
    16     2  2003      942.000000
    17     2  2003      947.000000
    18     2  2003      951.000000
    19     2  2003      955.000000
    20     2  2003      958.000000
    21     2  2003      963.000000
    22     2  2003      968.000000
    23     2  2003      971.000000
    24     2  2003      972.000000
    25     2  2003      971.000000
    26     2  2003      969.000000
    27     2  2003      967.000000
    28     2  2003      964.000000
     1     3  2003      962.000000
     2     3  2003      963.000000
     3     3  2003      967.000000
     4     3  2003      971.000000
     5     3  2003      975.000000
     6     3  2003      980.000000
     7     3  2003      986.000000
     8     3  2003      993.000000
     9     3  2003     1000.000000
    10     3  2003     1008.000000
    11     3  2003     1015.000000
    12     3  2003     1022.000000
    13     3  2003     1031.000000
    14     3  2003     1041.000000
    15     3  2003     1051.000000
    16     3  2003     1063.000000
    17     3  2003     1072.000000
    18     3  2003     1082.000000
    19     3  2003     1091.000000
    20     3  2003     1101.000000
    21     3  2003     1111.000000
    22     3  2003     1118.000000
    23     3  2003     1125.000000
    24     3  2003     1132.000000
    25     3  2003     1138.000000
    26     3  2003     1143.000000
    27     3  2003     1147.000000
    28     3  2003     1152.000000
    29     3  2003     1157.000000
    30     3  2003     1162.000000
    31     3  2003     1167.000000
     1     4  2003     1171.000000
     2     4  2003     1174.000000
     3     4  2003     1177.000000
     4     4  2003     1180.000000
     5     4  2003     1185.000000
     6     4  2003     1188.000000
     7     4  2003     1193.000000
     8     4  2003     1198.000000
     9     4  2003     1203.000000
    10     4  2003     1207.000000
    11     4  2003     1210.000000
    12     4  2003     1212.000000
    13     4  2003     1217.000000
    14     4  2003     1224.000000
    15     4  2003     1232.000000
    16     4  2003     1238.000000
    17     4  2003     1245.000000
    18     4  2003     1250.000000
    19     4  2003     1255.000000
    20     4  2003     1259.000000
    21     4  2003     1265.000000
    22     4  2003     1274.000000
    23     4  2003     1283.000000
    24     4  2003     1293.000000
    25     4  2003     1304.000000
    26     4  2003     1315.000000
    27     4  2003     1322.000000
    28     4  2003     1329.000000
    29     4  2003     1336.000000
    30     4  2003     1344.000000
     1     5  2003     1350.000000
     2     5  2003     1356.000000
     3     5  2003     1361.000000
     4     5  2003     1366.000000
     5     5  2003     1373.000000
     6     5  2003     1380.000000
     7     5  2003     1387.000000
     8     5  2003     1394.000000
     9     5  2003     1401.000000
    10     5  2003     1408.000000
    11     5  2003     1414.000000
    12     5  2003     1420.000000
    13     5  2003     1426.000000
    14     5  2003     1432.000000
    15     5  2003     1438.000000
    16     5  2003     1443.000000
    17     5  2003     1450.000000
    18     5  2003     1457.000000
    19     5  2003     1462.000000
    20     5  2003     1469.000000
    21     5  2003     1476.000000
