ITACOATIARA	-58.417	-3.133
     6     6  2018     1364.000000
     7     6  2018     1368.000000
     8     6  2018     1370.000000
     9     6  2018     1369.000000
    10     6  2018     1369.000000
    11     6  2018     1369.000000
    12     6  2018     1368.000000
    13     6  2018     1369.000000
    14     6  2018     1369.000000
    15     6  2018     1369.000000
    16     6  2018     1369.000000
    17     6  2018     1369.000000
    18     6  2018     1370.000000
    19     6  2018     1372.000000
    20     6  2018     1372.000000
    21     6  2018     1372.000000
    22     6  2018     1372.000000
    23     6  2018     1372.000000
    24     6  2018     1370.000000
    25     6  2018     1367.000000
    26     6  2018     1363.000000
    27     6  2018     1362.000000
    28     6  2018     1362.000000
    29     6  2018     1362.000000
    30     6  2018     1362.000000
     1     7  2018     1360.000000
     2     7  2018     1360.000000
     3     7  2018     1359.000000
     4     7  2018     1354.000000
     5     7  2018     1352.000000
     6     7  2018     1350.000000
     7     7  2018     1349.000000
     8     7  2018     1347.000000
     9     7  2018     1344.000000
    10     7  2018     1342.000000
    11     7  2018     1342.000000
    12     7  2018     1341.000000
    13     7  2018     1341.000000
    14     7  2018     1340.000000
    15     7  2018     1336.000000
    16     7  2018     1336.000000
    17     7  2018     1334.000000
    18     7  2018     1332.000000
    19     7  2018     1331.000000
    20     7  2018     1330.000000
    21     7  2018     1328.000000
    22     7  2018     1325.000000
    23     7  2018     1322.000000
    24     7  2018     1318.000000
    25     7  2018     1315.000000
    26     7  2018     1311.000000
    27     7  2018     1308.000000
    28     7  2018     1304.000000
    29     7  2018     1300.000000
    30     7  2018     1298.000000
    31     7  2018     1294.000000
     1     8  2018     1291.000000
     2     8  2018     1287.000000
     3     8  2018     1281.000000
     4     8  2018     1277.000000
     5     8  2018     1272.000000
     6     8  2018     1268.000000
     7     8  2018     1263.000000
     8     8  2018     1259.000000
     9     8  2018     1253.000000
    10     8  2018     1249.000000
    11     8  2018     1243.000000
    12     8  2018     1237.000000
    13     8  2018     1232.000000
    14     8  2018     1227.000000
    15     8  2018     1221.000000
    16     8  2018     1215.000000
    17     8  2018     1210.000000
    18     8  2018     1206.000000
    19     8  2018     1201.000000
    20     8  2018     1197.000000
    21     8  2018     1191.000000
    22     8  2018     1185.000000
    23     8  2018     1180.000000
    24     8  2018     1174.000000
    25     8  2018     1167.000000
    26     8  2018     1160.000000
    27     8  2018     1151.000000
    28     8  2018     1147.000000
    29     8  2018     1140.000000
    30     8  2018     1131.000000
    31     8  2018     1126.000000
     1     9  2018     1116.000000
     2     9  2018     1110.000000
     3     9  2018     1103.000000
     4     9  2018     1093.000000
     5     9  2018     1082.000000
     6     9  2018     1076.000000
     7     9  2018     1067.000000
     8     9  2018     1059.000000
     9     9  2018     1051.000000
    10     9  2018     1044.000000
    11     9  2018     1037.000000
    12     9  2018     1029.000000
    13     9  2018     1014.000000
    14     9  2018     1002.000000
    15     9  2018      996.000000
    16     9  2018      992.000000
    17     9  2018      987.000000
    18     9  2018      979.000000
    19     9  2018      969.000000
    20     9  2018      960.000000
    21     9  2018      947.000000
    22     9  2018      933.000000
    23     9  2018      926.000000
    24     9  2018      915.000000
    25     9  2018      905.000000
    26     9  2018      895.000000
    27     9  2018      883.000000
    28     9  2018      877.000000
    29     9  2018      858.000000
    30     9  2018      845.000000
     1    10  2018      833.000000
     2    10  2018      820.000000
     3    10  2018      806.000000
     4    10  2018      789.000000
     5    10  2018      779.000000
     6    10  2018      760.000000
     7    10  2018      739.000000
     8    10  2018      722.000000
     9    10  2018      698.000000
    10    10  2018      682.000000
    11    10  2018      659.000000
    12    10  2018      644.000000
    13    10  2018      621.000000
    14    10  2018      596.000000
    15    10  2018      587.000000
    16    10  2018      566.000000
    17    10  2018      548.000000
    18    10  2018      529.000000
    19    10  2018      508.000000
    20    10  2018      491.000000
    21    10  2018      478.000000
    22    10  2018      468.000000
    23    10  2018      453.000000
    24    10  2018      441.000000
    25    10  2018      434.000000
    26    10  2018      429.000000
    27    10  2018      425.000000
    28    10  2018      417.000000
    29    10  2018      405.000000
    30    10  2018      400.000000
    31    10  2018      400.000000
     1    11  2018      397.000000
     2    11  2018      394.000000
     3    11  2018      392.000000
     4    11  2018      390.000000
     5    11  2018      390.000000
     6    11  2018      391.000000
     7    11  2018      394.000000
     8    11  2018      402.000000
     9    11  2018      402.000000
    10    11  2018      407.000000
    11    11  2018      410.000000
    12    11  2018      415.000000
    13    11  2018      417.000000
    14    11  2018      419.000000
    15    11  2018      423.000000
    16    11  2018      427.000000
    17    11  2018      430.000000
    18    11  2018      436.000000
    19    11  2018      441.000000
    20    11  2018      447.000000
    21    11  2018      460.000000
    22    11  2018      468.000000
    23    11  2018      473.000000
    24    11  2018      478.000000
    25    11  2018      487.000000
    26    11  2018      495.000000
    27    11  2018      503.000000
    28    11  2018      510.000000
    29    11  2018      517.000000
    30    11  2018      523.000000
     1    12  2018      550.000000
     2    12  2018      558.000000
     3    12  2018      570.000000
     4    12  2018      581.000000
     5    12  2018      601.000000
     6    12  2018      623.000000
     7    12  2018      639.000000
     8    12  2018      648.000000
     9    12  2018      663.000000
    10    12  2018      682.000000
    11    12  2018      703.000000
    12    12  2018      716.000000
    13    12  2018      739.000000
    14    12  2018      754.000000
    15    12  2018      768.000000
    16    12  2018      785.000000
    17    12  2018      798.000000
    18    12  2018      804.000000
    19    12  2018      811.000000
    20    12  2018      817.000000
    21    12  2018      830.000000
    22    12  2018      838.000000
    23    12  2018      850.000000
    24    12  2018      858.000000
    25    12  2018      866.000000
    26    12  2018      873.000000
    27    12  2018      884.000000
    28    12  2018      890.000000
    29    12  2018      897.000000
    30    12  2018      902.000000
    31    12  2018      905.000000
     1     1  2019      911.000000
     2     1  2019      916.000000
     3     1  2019      929.000000
     4     1  2019      933.000000
     5     1  2019      939.000000
     6     1  2019      949.000000
     7     1  2019      954.000000
     8     1  2019      961.000000
     9     1  2019      970.000000
    10     1  2019      976.000000
    11     1  2019      984.000000
    12     1  2019      989.000000
    13     1  2019      994.000000
    14     1  2019      999.000000
    15     1  2019     1000.000000
    16     1  2019     1004.000000
    17     1  2019     1008.000000
    18     1  2019     1012.000000
    19     1  2019     1019.000000
    20     1  2019     1024.000000
    21     1  2019     1027.000000
    22     1  2019     1035.000000
    23     1  2019     1042.000000
    24     1  2019     1049.000000
    25     1  2019     1058.000000
    26     1  2019     1061.000000
    27     1  2019     1064.000000
    28     1  2019     1067.000000
    29     1  2019     1070.000000
    30     1  2019     1072.000000
    31     1  2019     1079.000000
     1     2  2019     1081.000000
     2     2  2019     1084.000000
     3     2  2019     1085.000000
     4     2  2019     1089.000000
     5     2  2019     1096.000000
     6     2  2019     1096.000000
     7     2  2019     1096.000000
     8     2  2019     1101.000000
     9     2  2019     1116.000000
    10     2  2019     1119.000000
    11     2  2019     1122.000000
    12     2  2019     1127.000000
    13     2  2019     1133.000000
    14     2  2019     1138.000000
    15     2  2019     1141.000000
    16     2  2019     1145.000000
    17     2  2019     1153.000000
    18     2  2019     1159.000000
    19     2  2019     1160.000000
    20     2  2019     1164.000000
    21     2  2019     1169.000000
    22     2  2019     1174.000000
    23     2  2019     1179.000000
    24     2  2019     1184.000000
    25     2  2019     1189.000000
    26     2  2019     1195.000000
    27     2  2019     1199.000000
    28     2  2019     1204.000000
     1     3  2019     1208.000000
     2     3  2019     1211.000000
     3     3  2019     1212.000000
     4     3  2019     1215.000000
     5     3  2019     1215.000000
     6     3  2019     1218.000000
     7     3  2019     1221.000000
     8     3  2019     1224.000000
     9     3  2019     1227.000000
    10     3  2019     1231.000000
    11     3  2019     1233.000000
    12     3  2019     1236.000000
    13     3  2019     1243.000000
    14     3  2019     1248.000000
    15     3  2019     1248.000000
    16     3  2019     1248.000000
    17     3  2019     1248.000000
    18     3  2019     1249.000000
    19     3  2019     1253.000000
    20     3  2019     1256.000000
    21     3  2019     1259.000000
    22     3  2019     1260.000000
    23     3  2019     1261.000000
    24     3  2019     1266.000000
    25     3  2019     1267.000000
    26     3  2019     1268.000000
    27     3  2019     1268.000000
    28     3  2019     1268.000000
    29     3  2019     1272.000000
    30     3  2019     1277.000000
    31     3  2019     1281.000000
     1     4  2019     1285.000000
     2     4  2019     1287.000000
     3     4  2019     1288.000000
     4     4  2019     1291.000000
     5     4  2019     1294.000000
     6     4  2019     1297.000000
     7     4  2019     1299.000000
     8     4  2019     1304.000000
     9     4  2019     1309.000000
    10     4  2019     1312.000000
    11     4  2019     1313.000000
    12     4  2019     1315.000000
    13     4  2019     1318.000000
    14     4  2019     1321.000000
    15     4  2019     1326.000000
    16     4  2019     1329.000000
    17     4  2019     1331.000000
    18     4  2019     1332.000000
    19     4  2019     1336.000000
    20     4  2019     1339.000000
    21     4  2019     1343.000000
    22     4  2019     1346.000000
    23     4  2019     1351.000000
    24     4  2019     1354.000000
    25     4  2019     1355.000000
    26     4  2019     1358.000000
    27     4  2019     1364.000000
    28     4  2019     1369.000000
    29     4  2019     1372.000000
    30     4  2019     1375.000000
     1     5  2019     1376.000000
     2     5  2019     1378.000000
     3     5  2019     1382.000000
     4     5  2019     1384.000000
     5     5  2019     1387.000000
     6     5  2019     1390.000000
     7     5  2019     1391.000000
     8     5  2019     1393.000000
     9     5  2019     1396.000000
    10     5  2019     1398.000000
    11     5  2019     1399.000000
    12     5  2019     1402.000000
    13     5  2019     1404.000000
    14     5  2019     1405.000000
    15     5  2019     1406.000000
    16     5  2019     1409.000000
    17     5  2019     1414.000000
    18     5  2019     1416.000000
    19     5  2019     1421.000000
    20     5  2019     1424.000000
    21     5  2019     1429.000000
    22     5  2019     1431.000000
    23     5  2019     1434.000000
    24     5  2019     1435.000000
    25     5  2019     1437.000000
    26     5  2019     1438.000000
    27     5  2019     1441.000000
    28     5  2019     1443.000000
    29     5  2019     1446.000000
    30     5  2019     1448.000000
    31     5  2019     1449.000000
     1     6  2019     1451.000000
     2     6  2019     1453.000000
     3     6  2019     1454.000000
     4     6  2019     1454.000000
     5     6  2019     1454.000000
     6     6  2019     1455.000000
     7     6  2019     1459.000000
     8     6  2019     1460.000000
     9     6  2019     1461.000000
    10     6  2019     1463.000000
    11     6  2019     1462.000000
    12     6  2019     1462.000000
    13     6  2019     1461.000000
    14     6  2019     1460.000000
    15     6  2019     1460.000000
    16     6  2019     1460.000000
    17     6  2019     1461.000000
    18     6  2019     1465.000000
    19     6  2019     1463.000000
    20     6  2019     1462.000000
    21     6  2019     1462.000000
    22     6  2019     1461.000000
    23     6  2019     1461.000000
    24     6  2019     1460.000000
    25     6  2019     1457.000000
    26     6  2019     1455.000000
    27     6  2019     1452.000000
    28     6  2019     1448.000000
    29     6  2019     1446.000000
    30     6  2019     1446.000000
     1     7  2019     1445.000000
     2     7  2019     1444.000000
     3     7  2019     1442.000000
     4     7  2019     1441.000000
     5     7  2019     1439.000000
     6     7  2019     1436.000000
     7     7  2019     1435.000000
     8     7  2019     1433.000000
     9     7  2019     1432.000000
    10     7  2019     1430.000000
    11     7  2019     1428.000000
    12     7  2019     1426.000000
    13     7  2019     1423.000000
    14     7  2019     1421.000000
    15     7  2019     1417.000000
    16     7  2019     1413.000000
    17     7  2019     1410.000000
    18     7  2019     1407.000000
    19     7  2019     1403.000000
    20     7  2019     1401.000000
    21     7  2019     1399.000000
    22     7  2019     1396.000000
    23     7  2019     1391.000000
    24     7  2019     1388.000000
    25     7  2019     1383.000000
    26     7  2019     1378.000000
    27     7  2019     1374.000000
    28     7  2019     1370.000000
    29     7  2019     1364.000000
    30     7  2019     1359.000000
    31     7  2019     1355.000000
     1     8  2019     1351.000000
     2     8  2019     1346.000000
     3     8  2019     1340.000000
     4     8  2019     1335.000000
     5     8  2019     1330.000000
     6     8  2019     1326.000000
     7     8  2019     1321.000000
     8     8  2019     1317.000000
     9     8  2019     1313.000000
    10     8  2019     1309.000000
    11     8  2019     1303.000000
    12     8  2019     1298.000000
    13     8  2019     1292.000000
    14     8  2019     1287.000000
    15     8  2019     1281.000000
    16     8  2019     1276.000000
    17     8  2019     1272.000000
    18     8  2019     1267.000000
    19     8  2019     1262.000000
    20     8  2019     1255.000000
    21     8  2019     1250.000000
    22     8  2019     1244.000000
    23     8  2019     1237.000000
    24     8  2019     1228.000000
    25     8  2019     1218.000000
    26     8  2019     1214.000000
    27     8  2019     1211.000000
    28     8  2019     1204.000000
    29     8  2019     1197.000000
    30     8  2019     1189.000000
    31     8  2019     1182.000000
     1     9  2019     1179.000000
     2     9  2019     1167.000000
     3     9  2019     1160.000000
     4     9  2019     1152.000000
     5     9  2019     1144.000000
     6     9  2019     1136.000000
     7     9  2019     1122.000000
     8     9  2019     1107.000000
     9     9  2019     1102.000000
    10     9  2019     1097.000000
    11     9  2019     1087.000000
    12     9  2019     1076.000000
    13     9  2019     1064.000000
    14     9  2019     1052.000000
    15     9  2019     1040.000000
    16     9  2019     1026.000000
    17     9  2019     1014.000000
    18     9  2019      999.000000
    19     9  2019      985.000000
    20     9  2019      979.000000
    21     9  2019      953.000000
    22     9  2019      937.000000
    23     9  2019      921.000000
    24     9  2019      901.000000
    25     9  2019      882.000000
    26     9  2019      864.000000
    27     9  2019      846.000000
    28     9  2019      829.000000
    29     9  2019      810.000000
    30     9  2019      793.000000
     1    10  2019      774.000000
     2    10  2019      756.000000
     3    10  2019      735.000000
     4    10  2019      722.000000
     5    10  2019      705.000000
     6    10  2019      687.000000
     7    10  2019      670.000000
     8    10  2019      653.000000
     9    10  2019      634.000000
    10    10  2019      620.000000
    11    10  2019      606.000000
    12    10  2019      587.000000
    13    10  2019      566.000000
    14    10  2019      556.000000
    15    10  2019      550.000000
    16    10  2019      547.000000
    17    10  2019      540.000000
    18    10  2019      531.000000
    19    10  2019      525.000000
    20    10  2019      520.000000
    21    10  2019      513.000000
    22    10  2019      509.000000
    23    10  2019      506.000000
    24    10  2019      502.000000
    25    10  2019      500.000000
    26    10  2019      500.000000
    27    10  2019      501.000000
    28    10  2019      503.000000
    29    10  2019      509.000000
    30    10  2019      513.000000
    31    10  2019      517.000000
     1    11  2019      522.000000
     2    11  2019      527.000000
     3    11  2019      531.000000
     4    11  2019      534.000000
     5    11  2019      536.000000
     6    11  2019      538.000000
     7    11  2019      541.000000
     8    11  2019      543.000000
     9    11  2019      545.000000
    10    11  2019      547.000000
    11    11  2019      551.000000
    12    11  2019      554.000000
    13    11  2019      558.000000
    14    11  2019      563.000000
    15    11  2019      566.000000
    16    11  2019      571.000000
    17    11  2019      574.000000
    18    11  2019      583.000000
    19    11  2019      586.000000
    20    11  2019      591.000000
    21    11  2019      596.000000
    22    11  2019      603.000000
    23    11  2019      608.000000
    24    11  2019      617.000000
    25    11  2019      626.000000
    26    11  2019      637.000000
    27    11  2019      648.000000
    28    11  2019      657.000000
    29    11  2019      668.000000
    30    11  2019      678.000000
     1    12  2019      687.000000
     2    12  2019      694.000000
     3    12  2019      700.000000
     4    12  2019      703.000000
     5    12  2019      711.000000
     6    12  2019      715.000000
     7    12  2019      720.000000
     8    12  2019      726.000000
     9    12  2019      730.000000
    10    12  2019      734.000000
    11    12  2019      744.000000
    12    12  2019      747.000000
    13    12  2019      756.000000
    14    12  2019      755.000000
    15    12  2019      764.000000
    16    12  2019      775.000000
    17    12  2019      782.000000
    18    12  2019      790.000000
    19    12  2019      793.000000
    20    12  2019      806.000000
    21    12  2019      814.000000
    22    12  2019      824.000000
    23    12  2019      833.000000
    24    12  2019      843.000000
    25    12  2019      852.000000
    26    12  2019      861.000000
    27    12  2019      870.000000
    28    12  2019      878.000000
    29    12  2019      886.000000
    30    12  2019      891.000000
    31    12  2019      905.000000
     1     1  2020      914.000000
     2     1  2020      923.000000
     3     1  2020      929.000000
     4     1  2020      935.000000
     5     1  2020      943.000000
     6     1  2020      949.000000
     7     1  2020      955.000000
     8     1  2020      963.000000
     9     1  2020      970.000000
    10     1  2020      977.000000
    11     1  2020      985.000000
    12     1  2020      992.000000
    13     1  2020      998.000000
    14     1  2020     1005.000000
    15     1  2020     1009.000000
    16     1  2020     1015.000000
    17     1  2020     1021.000000
    18     1  2020     1024.000000
    19     1  2020     1029.000000
    20     1  2020     1034.000000
    21     1  2020     1040.000000
    22     1  2020     1042.000000
    23     1  2020     1043.000000
    24     1  2020     1045.000000
    25     1  2020     1048.000000
    26     1  2020     1049.000000
    27     1  2020     1050.000000
    28     1  2020     1053.000000
    29     1  2020     1054.000000
    30     1  2020     1055.000000
    31     1  2020     1057.000000
     1     2  2020     1056.000000
     2     2  2020     1057.000000
     3     2  2020     1057.000000
     4     2  2020     1057.000000
     5     2  2020     1058.000000
     6     2  2020     1058.000000
     7     2  2020     1059.000000
     8     2  2020     1059.000000
     9     2  2020     1059.000000
    10     2  2020     1057.000000
    11     2  2020     1053.000000
    12     2  2020     1061.000000
    13     2  2020     1062.000000
    14     2  2020     1065.000000
    15     2  2020     1068.000000
    16     2  2020     1069.000000
    17     2  2020     1071.000000
    18     2  2020     1072.000000
    19     2  2020     1073.000000
    20     2  2020     1074.000000
    21     2  2020     1076.000000
    22     2  2020     1077.000000
    23     2  2020     1077.000000
    24     2  2020     1080.000000
    25     2  2020     1083.000000
    26     2  2020     1085.000000
    27     2  2020     1087.000000
    28     2  2020     1089.000000
    29     2  2020     1090.000000
     1     3  2020     1092.000000
     2     3  2020     1096.000000
     3     3  2020     1098.000000
     4     3  2020     1098.000000
     5     3  2020     1102.000000
     6     3  2020     1105.000000
     7     3  2020     1108.000000
     8     3  2020     1111.000000
     9     3  2020     1112.000000
    10     3  2020     1114.000000
    11     3  2020     1118.000000
    12     3  2020     1121.000000
    13     3  2020     1128.000000
    14     3  2020     1130.000000
    15     3  2020     1135.000000
    16     3  2020     1138.000000
    17     3  2020     1142.000000
    18     3  2020     1147.000000
    19     3  2020     1148.000000
    20     3  2020     1161.000000
    21     3  2020     1164.000000
    22     3  2020     1166.000000
    23     3  2020     1170.000000
    24     3  2020     1175.000000
    25     3  2020     1176.000000
    26     3  2020     1179.000000
    27     3  2020     1182.000000
    28     3  2020     1183.000000
    29     3  2020     1184.000000
    30     3  2020     1187.000000
    31     3  2020     1191.000000
     1     4  2020     1192.000000
     2     4  2020     1195.000000
     3     4  2020     1198.000000
     4     4  2020     1201.000000
     5     4  2020     1203.000000
     6     4  2020     1204.000000
     7     4  2020     1207.000000
     8     4  2020     1209.000000
     9     4  2020     1214.000000
    10     4  2020     1215.000000
    11     4  2020     1216.000000
    12     4  2020     1220.000000
    13     4  2020     1227.000000
    14     4  2020     1234.000000
    15     4  2020     1236.000000
    16     4  2020     1239.000000
    17     4  2020     1243.000000
    18     4  2020     1246.000000
    19     4  2020     1251.000000
    20     4  2020     1255.000000
    21     4  2020     1259.000000
    22     4  2020     1265.000000
    23     4  2020     1267.000000
    24     4  2020     1269.000000
    25     4  2020     1276.000000
    26     4  2020     1280.000000
    27     4  2020     1284.000000
    28     4  2020     1288.000000
    29     4  2020     1292.000000
    30     4  2020     1295.000000
     1     5  2020     1298.000000
     2     5  2020     1302.000000
     3     5  2020     1306.000000
     4     5  2020     1308.000000
     5     5  2020     1312.000000
     6     5  2020     1318.000000
     7     5  2020     1320.000000
     8     5  2020     1324.000000
     9     5  2020     1327.000000
    10     5  2020     1329.000000
    11     5  2020     1332.000000
    12     5  2020     1335.000000
    13     5  2020     1337.000000
    14     5  2020     1341.000000
    15     5  2020     1343.000000
    16     5  2020     1346.000000
    17     5  2020     1349.000000
    18     5  2020     1352.000000
    19     5  2020     1354.000000
    20     5  2020     1356.000000
    21     5  2020     1358.000000
    22     5  2020     1360.000000
    23     5  2020     1364.000000
    24     5  2020     1370.000000
    25     5  2020     1371.000000
    26     5  2020     1374.000000
    27     5  2020     1375.000000
    28     5  2020     1377.000000
    29     5  2020     1379.000000
    30     5  2020     1382.000000
    31     5  2020     1383.000000
     1     6  2020     1389.000000
     2     6  2020     1390.000000
     3     6  2020     1390.000000
     4     6  2020     1391.000000
     5     6  2020     1390.000000
     6     6  2020     1392.000000
     7     6  2020     1394.000000
     8     6  2020     1395.000000
     9     6  2020     1395.000000
    10     6  2020     1396.000000
    11     6  2020     1396.000000
    12     6  2020     1396.000000
    13     6  2020     1396.000000
    14     6  2020     1395.000000
    15     6  2020     1393.000000
    16     6  2020     1392.000000
    17     6  2020     1392.000000
    18     6  2020     1390.000000
    19     6  2020     1390.000000
    20     6  2020     1387.000000
    21     6  2020     1384.000000
    22     6  2020     1382.000000
    23     6  2020     1381.000000
    24     6  2020     1380.000000
    25     6  2020     1378.000000
    26     6  2020     1375.000000
    27     6  2020     1375.000000
    28     6  2020     1373.000000
    29     6  2020     1372.000000
    30     6  2020     1372.000000
     1     7  2020     1363.000000
     2     7  2020     1364.000000
     3     7  2020     1363.000000
     4     7  2020     1363.000000
     5     7  2020     1360.000000
     6     7  2020     1359.000000
     7     7  2020     1358.000000
     8     7  2020     1357.000000
     9     7  2020     1355.000000
    10     7  2020     1352.000000
    11     7  2020     1351.000000
    12     7  2020     1349.000000
    13     7  2020     1346.000000
    14     7  2020     1344.000000
    15     7  2020     1341.000000
    16     7  2020     1338.000000
    17     7  2020     1335.000000
    18     7  2020     1332.000000
    19     7  2020     1329.000000
    20     7  2020     1326.000000
    21     7  2020     1322.000000
    22     7  2020     1319.000000
    23     7  2020     1315.000000
    24     7  2020     1312.000000
    25     7  2020     1308.000000
    26     7  2020     1303.000000
    27     7  2020     1299.000000
    28     7  2020     1295.000000
    29     7  2020     1290.000000
    30     7  2020     1282.000000
    31     7  2020     1278.000000
     1     8  2020     1274.000000
     2     8  2020     1268.000000
     3     8  2020     1263.000000
     4     8  2020     1258.000000
     5     8  2020     1253.000000
     6     8  2020     1247.000000
     7     8  2020     1242.000000
     8     8  2020     1236.000000
     9     8  2020     1231.000000
    10     8  2020     1225.000000
    11     8  2020     1219.000000
    12     8  2020     1213.000000
    13     8  2020     1207.000000
    14     8  2020     1201.000000
    15     8  2020     1194.000000
    16     8  2020     1187.000000
    17     8  2020     1180.000000
    18     8  2020     1173.000000
    19     8  2020     1165.000000
    20     8  2020     1157.000000
    21     8  2020     1149.000000
    22     8  2020     1141.000000
    23     8  2020     1132.000000
    24     8  2020     1124.000000
    25     8  2020     1115.000000
    26     8  2020     1106.000000
    27     8  2020     1096.000000
    28     8  2020     1086.000000
    29     8  2020     1076.000000
    30     8  2020     1064.000000
    31     8  2020     1054.000000
     1     9  2020     1042.000000
     2     9  2020     1031.000000
     3     9  2020     1018.000000
     4     9  2020     1003.000000
     5     9  2020      992.000000
     6     9  2020      978.000000
     7     9  2020      961.000000
     8     9  2020      946.000000
     9     9  2020      931.000000
    10     9  2020      915.000000
    11     9  2020      899.000000
    12     9  2020      882.000000
    13     9  2020      862.000000
    14     9  2020      844.000000
    15     9  2020      824.000000
    16     9  2020      803.000000
    17     9  2020      781.000000
    18     9  2020      760.000000
    19     9  2020      740.000000
    20     9  2020      721.000000
    21     9  2020      700.000000
    22     9  2020      679.000000
    23     9  2020      660.000000
    24     9  2020      639.000000
    25     9  2020      619.000000
    26     9  2020      605.000000
    27     9  2020      585.000000
    28     9  2020      565.000000
    29     9  2020      546.000000
    30     9  2020      528.000000
     1    10  2020      512.000000
     2    10  2020      496.000000
     3    10  2020      477.000000
     4    10  2020      467.000000
     5    10  2020      454.000000
     6    10  2020      441.000000
     7    10  2020      432.000000
     8    10  2020      424.000000
     9    10  2020      414.000000
    10    10  2020      407.000000
    11    10  2020      399.000000
    12    10  2020      394.000000
    13    10  2020      389.000000
    14    10  2020      385.000000
    15    10  2020      385.000000
    16    10  2020      385.000000
    17    10  2020      386.000000
    18    10  2020      388.000000
    19    10  2020      389.000000
    20    10  2020      390.000000
    21    10  2020      391.000000
    22    10  2020      392.000000
    23    10  2020      391.000000
    24    10  2020      389.000000
    25    10  2020      385.000000
    26    10  2020      382.000000
    27    10  2020      378.000000
    28    10  2020      372.000000
    29    10  2020      373.000000
    30    10  2020      368.000000
    31    10  2020      363.000000
     1    11  2020      362.000000
     2    11  2020      359.000000
     3    11  2020      356.000000
     4    11  2020      353.000000
     5    11  2020      351.000000
     6    11  2020      350.000000
     7    11  2020      348.000000
     8    11  2020      347.000000
     9    11  2020      348.000000
    10    11  2020      348.000000
    11    11  2020      348.000000
    12    11  2020      349.000000
    13    11  2020      353.000000
    14    11  2020      355.000000
    15    11  2020      360.000000
    16    11  2020      365.000000
    17    11  2020      369.000000
    18    11  2020      375.000000
    19    11  2020      378.000000
    20    11  2020      381.000000
    21    11  2020      388.000000
    22    11  2020      390.000000
    23    11  2020      391.000000
    24    11  2020      394.000000
    25    11  2020      397.000000
    26    11  2020      399.000000
    27    11  2020      404.000000
    28    11  2020      409.000000
    29    11  2020      415.000000
    30    11  2020      421.000000
     1    12  2020      429.000000
     2    12  2020      437.000000
     3    12  2020      445.000000
     4    12  2020      449.000000
     5    12  2020      462.000000
     6    12  2020      469.000000
     7    12  2020      479.000000
     8    12  2020      488.000000
     9    12  2020      497.000000
    10    12  2020      505.000000
    11    12  2020      514.000000
    12    12  2020      523.000000
    13    12  2020      533.000000
    14    12  2020      542.000000
    15    12  2020      553.000000
    16    12  2020      566.000000
    17    12  2020      579.000000
    18    12  2020      590.000000
    19    12  2020      604.000000
    20    12  2020      619.000000
    21    12  2020      630.000000
    22    12  2020      641.000000
    23    12  2020      651.000000
    24    12  2020      662.000000
    25    12  2020      671.000000
    26    12  2020      681.000000
    27    12  2020      689.000000
    28    12  2020      697.000000
    29    12  2020      710.000000
    30    12  2020      724.000000
    31    12  2020      737.000000
     1     1  2021      748.000000
     2     1  2021      760.000000
     3     1  2021      773.000000
     4     1  2021      786.000000
     5     1  2021      798.000000
     6     1  2021      808.000000
     7     1  2021      820.000000
     8     1  2021      832.000000
     9     1  2021      842.000000
    10     1  2021      855.000000
    11     1  2021      867.000000
    12     1  2021      875.000000
    13     1  2021      888.000000
    14     1  2021      895.000000
    15     1  2021      904.000000
    16     1  2021      915.000000
    17     1  2021      923.000000
    18     1  2021      934.000000
    19     1  2021      945.000000
    20     1  2021      959.000000
    21     1  2021      971.000000
    22     1  2021      980.000000
    23     1  2021      988.000000
    24     1  2021      996.000000
    25     1  2021     1006.000000
    26     1  2021     1013.000000
    27     1  2021     1022.000000
    28     1  2021     1027.000000
    29     1  2021     1041.000000
    30     1  2021     1049.000000
    31     1  2021     1055.000000
     1     2  2021     1061.000000
     2     2  2021     1067.000000
     3     2  2021     1075.000000
     4     2  2021     1079.000000
     5     2  2021     1082.000000
     6     2  2021     1088.000000
     7     2  2021     1093.000000
     8     2  2021     1098.000000
     9     2  2021     1102.000000
    10     2  2021     1108.000000
    11     2  2021     1113.000000
    12     2  2021     1119.000000
    13     2  2021     1125.000000
    14     2  2021     1136.000000
    15     2  2021     1141.000000
    16     2  2021     1148.000000
    17     2  2021     1151.000000
    18     2  2021     1156.000000
    19     2  2021     1160.000000
    20     2  2021     1167.000000
    21     2  2021     1173.000000
    22     2  2021     1176.000000
    23     2  2021     1180.000000
    24     2  2021     1183.000000
    25     2  2021     1188.000000
    26     2  2021     1195.000000
    27     2  2021     1200.000000
    28     2  2021     1204.000000
     1     3  2021     1206.000000
     2     3  2021     1215.000000
     3     3  2021     1219.000000
     4     3  2021     1223.000000
     5     3  2021     1228.000000
     6     3  2021     1232.000000
     7     3  2021     1237.000000
     8     3  2021     1241.000000
     9     3  2021     1245.000000
    10     3  2021     1250.000000
    11     3  2021     1259.000000
    12     3  2021     1263.000000
    13     3  2021     1270.000000
    14     3  2021     1274.000000
    15     3  2021     1278.000000
    16     3  2021     1283.000000
    17     3  2021     1286.000000
    18     3  2021     1294.000000
    19     3  2021     1297.000000
    20     3  2021     1298.000000
    21     3  2021     1302.000000
    22     3  2021     1309.000000
    23     3  2021     1312.000000
    24     3  2021     1319.000000
    25     3  2021     1324.000000
    26     3  2021     1327.000000
